name,contract_type,buy_top5_trader_open_interest,buy_top5_trader_open_interest_per,buy_top10_trader_open_interest,buy_top10_trader_open_interest_per,sell_top5_trader_open_interest,sell_top5_trader_open_interest_per,sell_top10_trader_open_interest,sell_top10_trader_open_interest_per,market_open_interest,buy_top5_specific_open_interest,buy_top5_specific_open_interest_per,buy_top10_specific_open_interest,buy_top10_specific_open_interest_per,sell_top5_specific_open_interest,sell_top5_specific_open_interest_per,sell_top10_specific_open_interest,sell_top10_specific_open_interest_per,date,futures_id
東證期貨,all,131,85.6,149,97.4,108,70.6,131,85.6,153,68,44.4,72,47.1,22,14.4,22,14.4,2021-08-24,TJF
東證期貨,202109,104,92.9,112,100.0,80,71.4,101,90.2,112,70,62.5,70,62.5,0,0.0,0,0.0,2021-08-25,TJF
東證期貨,all,130,85.0,148,96.7,107,69.9,134,87.6,153,66,43.1,70,45.8,22,14.4,22,14.4,2021-08-25,TJF
東證期貨,202109,111,96.5,115,100.0,80,69.6,101,87.8,115,77,67.0,77,67.0,0,0.0,0,0.0,2021-08-26,TJF
東證期貨,all,141,86.5,160,98.2,115,70.6,142,87.1,163,77,47.2,77,47.2,29,17.8,29,17.8,2021-08-26,TJF
東證期貨,202109,111,96.5,115,100.0,89,77.4,104,90.4,115,77,67.0,77,67.0,0,0.0,0,0.0,2021-08-27,TJF
東證期貨,all,148,87.1,166,97.6,132,77.6,156,91.8,170,73,42.9,77,45.3,30,17.6,30,17.6,2021-08-27,TJF
東證期貨,202109,119,98.3,121,100.0,71,58.7,99,81.8,121,82,67.8,82,67.8,16,13.2,16,13.2,2021-08-30,TJF
東證期貨,all,157,90.2,171,98.3,106,60.9,142,81.6,174,82,47.1,82,47.1,46,26.4,46,26.4,2021-08-30,TJF
東證期貨,202109,124,99.2,125,100.0,74,59.2,100,80.0,125,87,69.6,87,69.6,0,0.0,0,0.0,2021-08-31,TJF
東證期貨,all,157,89.2,172,97.7,108,61.4,140,79.5,176,87,49.4,87,49.4,31,17.6,31,17.6,2021-08-31,TJF
東證期貨,202109,122,97.6,125,100.0,73,58.4,99,79.2,125,89,71.2,89,71.2,0,0.0,0,0.0,2021-09-01,TJF
東證期貨,all,146,84.4,165,95.4,101,58.4,133,76.9,173,89,51.4,89,51.4,24,13.9,24,13.9,2021-09-01,TJF
東證期貨,202109,124,99.2,125,100.0,79,63.2,105,84.0,125,91,72.8,91,72.8,0,0.0,0,0.0,2021-09-02,TJF
東證期貨,all,148,87.1,164,96.5,99,58.2,132,77.6,170,91,53.5,91,53.5,22,12.9,22,12.9,2021-09-02,TJF
東證期貨,202109,120,98.4,122,100.0,67,54.9,97,79.5,122,87,71.3,87,71.3,0,0.0,0,0.0,2021-09-03,TJF
東證期貨,all,140,82.4,158,92.9,87,51.2,121,71.2,170,85,50.0,87,51.2,28,16.5,28,16.5,2021-09-03,TJF
東證期貨,202109,102,96.2,106,100.0,58,54.7,80,75.5,106,68,64.2,68,64.2,0,0.0,0,0.0,2021-09-06,TJF
東證期貨,all,134,80.7,153,92.2,84,50.6,113,68.1,166,70,42.2,70,42.2,0,0.0,0,0.0,2021-09-06,TJF
東證期貨,202109,93,97.9,95,100.0,53,55.8,70,73.7,95,60,63.2,60,63.2,0,0.0,0,0.0,2021-09-07,TJF
東證期貨,all,139,86.3,151,93.8,80,49.7,107,66.5,161,59,36.6,59,36.6,0,0.0,0,0.0,2021-09-07,TJF
東證期貨,202109,56,98.2,57,100.0,34,59.6,45,78.9,57,3,5.3,3,5.3,0,0.0,0,0.0,2021-09-08,TJF
東證期貨,all,134,84.8,149,94.3,85,53.8,113,71.5,158,0,0.0,3,1.9,30,19.0,30,19.0,2021-09-08,TJF
東證期貨,202109,46,97.9,47,100.0,26,55.3,35,74.5,47,0,0.0,0,0.0,0,0.0,0,0.0,2021-09-09,TJF
東證期貨,all,91,76.5,108,90.8,60,50.4,81,68.1,119,5,4.2,5,4.2,0,0.0,0,0.0,2021-09-09,TJF
東證期貨,202110,92,86.0,102,95.3,78,72.9,89,83.2,107,64,59.8,64,59.8,0,0.0,0,0.0,2021-09-10,TJF
東證期貨,all,94,82.5,107,93.9,79,69.3,93,81.6,114,65,57.0,65,57.0,0,0.0,0,0.0,2021-09-10,TJF
東證期貨,202110,127,91.4,138,99.3,89,64.0,109,78.4,139,91,65.5,91,65.5,15,10.8,15,10.8,2021-09-13,TJF
東證期貨,all,133,88.1,146,96.7,89,58.9,114,75.5,151,96,63.6,96,63.6,15,9.9,15,9.9,2021-09-13,TJF
東證期貨,202110,140,91.5,151,98.7,108,70.6,127,83.0,153,109,71.2,109,71.2,16,10.5,16,10.5,2021-09-14,TJF
東證期貨,all,147,89.6,159,97.0,108,65.9,132,80.5,164,114,69.5,114,69.5,16,9.8,16,9.8,2021-09-14,TJF
東證期貨,202110,123,91.1,134,99.3,95,70.4,111,82.2,135,92,68.1,92,68.1,0,0.0,0,0.0,2021-09-15,TJF
東證期貨,all,132,88.6,144,96.6,97,65.1,121,81.2,149,99,66.4,99,66.4,0,0.0,0,0.0,2021-09-15,TJF
東證期貨,202110,134,95.0,141,100.0,105,74.5,120,85.1,141,103,73.0,103,73.0,0,0.0,0,0.0,2021-09-16,TJF
東證期貨,all,146,92.4,156,98.7,107,67.7,129,81.6,158,113,71.5,113,71.5,0,0.0,0,0.0,2021-09-16,TJF
東證期貨,202110,125,98.4,127,100.0,92,72.4,107,84.3,127,90,70.9,90,70.9,0,0.0,0,0.0,2021-09-17,TJF
東證期貨,all,139,94.6,147,100.0,94,63.9,118,80.3,147,102,69.4,102,69.4,0,0.0,0,0.0,2021-09-17,TJF
東證期貨,202110,133,95.7,139,100.0,122,87.8,133,95.7,139,98,70.5,98,70.5,0,0.0,0,0.0,2021-09-22,TJF
東證期貨,all,149,93.7,158,99.4,128,80.5,146,91.8,159,111,69.8,111,69.8,0,0.0,0,0.0,2021-09-22,TJF
東證期貨,202110,141,97.2,145,100.0,123,84.8,135,93.1,145,108,74.5,109,75.2,0,0.0,0,0.0,2021-09-23,TJF
東證期貨,all,155,95.1,163,100.0,128,78.5,146,89.6,163,119,73.0,120,73.6,0,0.0,0,0.0,2021-09-23,TJF
東證期貨,202110,153,97.5,157,100.0,135,86.0,146,93.0,157,121,77.1,121,77.1,0,0.0,2,1.3,2021-09-24,TJF
東證期貨,all,181,95.8,189,100.0,150,79.4,167,88.4,189,145,76.7,145,76.7,0,0.0,0,0.0,2021-09-24,TJF
東證期貨,202110,290,98.0,296,100.0,275,92.9,287,97.0,296,30,10.1,30,10.1,0,0.0,0,0.0,2021-09-27,TJF
東證期貨,all,373,97.1,383,99.7,349,90.9,367,95.6,384,95,24.7,95,24.7,0,0.0,0,0.0,2021-09-27,TJF
東證期貨,202110,315,98.7,319,100.0,302,94.7,312,97.8,319,0,0.0,0,0.0,0,0.0,0,0.0,2021-09-28,TJF
東證期貨,all,381,96.0,394,99.2,368,92.7,383,96.5,397,48,12.1,48,12.1,0,0.0,0,0.0,2021-09-28,TJF
東證期貨,202110,424,99.1,428,100.0,417,97.4,425,99.3,428,6,1.4,6,1.4,56,13.1,56,13.1,2021-09-29,TJF
東證期貨,all,494,95.2,513,98.8,496,95.6,511,98.5,519,47,9.1,53,10.2,56,10.8,56,10.8,2021-09-29,TJF
東證期貨,202110,502,99.4,505,100.0,495,98.0,504,99.8,505,3,0.6,3,0.6,77,15.2,77,15.2,2021-09-30,TJF
東證期貨,all,639,96.5,657,99.2,638,96.4,655,98.9,662,49,7.4,52,7.9,77,11.6,77,11.6,2021-09-30,TJF
東證期貨,202110,503,98.2,511,99.8,510,99.6,512,100.0,512,0,0.0,0,0.0,12,2.3,13,2.5,2021-10-01,TJF
東證期貨,all,651,95.0,671,98.0,676,98.7,685,100.0,685,48,7.0,48,7.0,12,1.8,13,1.9,2021-10-01,TJF
東證期貨,202110,527,95.3,546,98.7,553,100.0,553,100.0,553,24,4.3,24,4.3,1,0.2,1,0.2,2021-10-04,TJF
東證期貨,all,696,92.2,725,96.0,753,99.7,755,100.0,755,79,10.5,79,10.5,0,0.0,1,0.1,2021-10-04,TJF
東證期貨,202110,503,96.7,515,99.0,518,99.6,520,100.0,520,0,0.0,0,0.0,50,9.6,50,9.6,2021-10-05,TJF
東證期貨,all,680,92.3,705,95.7,728,98.8,737,100.0,737,55,7.5,55,7.5,49,6.6,50,6.8,2021-10-05,TJF
東證期貨,202110,287,95.3,296,98.3,301,100.0,301,100.0,301,17,5.6,17,5.6,0,0.0,0,0.0,2021-10-06,TJF
東證期貨,all,477,82.8,530,92.0,572,99.3,576,100.0,576,67,11.6,67,11.6,0,0.0,0,0.0,2021-10-06,TJF
東證期貨,202110,26,66.7,33,84.6,39,100.0,39,100.0,39,0,0.0,0,0.0,0,0.0,0,0.0,2021-10-07,TJF
東證期貨,all,266,79.6,293,87.7,328,98.2,334,100.0,334,99,29.6,99,29.6,0,0.0,0,0.0,2021-10-07,TJF
東證期貨,202111,220,82.1,244,91.0,267,99.6,268,100.0,268,110,41.0,110,41.0,0,0.0,0,0.0,2021-10-08,TJF
東證期貨,all,237,80.1,264,89.2,288,97.3,296,100.0,296,110,37.2,110,37.2,4,1.4,4,1.4,2021-10-08,TJF
東證期貨,202111,216,91.9,229,97.4,235,100.0,235,100.0,235,106,45.1,106,45.1,0,0.0,0,0.0,2021-10-12,TJF
東證期貨,all,222,88.4,240,95.6,244,97.2,250,99.6,251,106,42.2,106,42.2,6,2.4,6,2.4,2021-10-12,TJF
東證期貨,202111,213,87.7,230,94.7,243,100.0,243,100.0,243,109,44.9,109,44.9,0,0.0,0,0.0,2021-10-13,TJF
東證期貨,all,228,87.0,246,93.9,259,98.9,262,100.0,262,124,47.3,124,47.3,9,3.4,9,3.4,2021-10-13,TJF
東證期貨,202111,225,89.6,243,96.8,246,98.0,251,100.0,251,121,48.2,121,48.2,0,0.0,0,0.0,2021-10-14,TJF
東證期貨,all,240,88.6,259,95.6,258,95.2,265,97.8,271,136,50.2,136,50.2,10,3.7,10,3.7,2021-10-14,TJF
東證期貨,202111,280,90.9,298,96.8,300,97.4,305,99.0,308,176,57.1,176,57.1,0,0.0,0,0.0,2021-10-15,TJF
東證期貨,all,295,90.2,314,96.0,309,94.5,317,96.9,327,191,58.4,191,58.4,0,0.0,0,0.0,2021-10-15,TJF
東證期貨,202111,290,90.1,310,96.3,315,97.8,320,99.4,322,186,57.8,186,57.8,0,0.0,0,0.0,2021-10-18,TJF
東證期貨,all,290,84.1,325,94.2,329,95.4,337,97.7,345,186,53.9,186,53.9,13,3.8,13,3.8,2021-10-18,TJF
東證期貨,202111,315,90.3,336,96.3,344,98.6,349,100.0,349,211,60.5,211,60.5,0,0.0,0,0.0,2021-10-19,TJF
東證期貨,all,315,84.7,350,94.1,357,96.0,366,98.4,372,211,56.7,211,56.7,12,3.2,12,3.2,2021-10-19,TJF
東證期貨,202111,335,93.8,348,97.5,350,98.0,355,99.4,357,234,65.5,234,65.5,0,0.0,0,0.0,2021-10-20,TJF
東證期貨,all,335,85.7,376,96.2,368,94.1,379,96.9,391,234,59.8,234,59.8,10,2.6,10,2.6,2021-10-20,TJF
東證期貨,202111,366,94.8,379,98.2,385,99.7,386,100.0,386,259,67.1,259,67.1,0,0.0,0,0.0,2021-10-21,TJF
東證期貨,all,366,86.1,406,95.5,412,96.9,421,99.1,425,259,60.9,259,60.9,29,6.8,29,6.8,2021-10-21,TJF
東證期貨,202111,389,94.9,402,98.0,407,99.3,410,100.0,410,280,68.3,280,68.3,0,0.0,0,0.0,2021-10-22,TJF
東證期貨,all,395,87.0,433,95.4,439,96.7,448,98.7,454,280,61.7,280,61.7,34,7.5,34,7.5,2021-10-22,TJF
東證期貨,202111,380,94.5,393,97.8,399,99.3,402,100.0,402,271,67.4,271,67.4,0,0.0,0,0.0,2021-10-25,TJF
東證期貨,all,390,85.0,434,94.6,444,96.7,453,98.7,459,271,59.0,271,59.0,46,10.0,46,10.0,2021-10-25,TJF
東證期貨,202111,378,94.3,392,97.8,396,98.8,401,100.0,401,269,67.1,269,67.1,0,0.0,0,0.0,2021-10-26,TJF
東證期貨,all,393,86.2,438,96.1,438,96.1,448,98.2,456,269,59.0,269,59.0,44,9.6,44,9.6,2021-10-26,TJF
東證期貨,202111,386,92.1,401,95.7,417,99.5,419,100.0,419,277,66.1,277,66.1,0,0.0,0,0.0,2021-10-27,TJF
東證期貨,all,400,83.7,448,93.7,463,96.9,471,98.5,478,277,57.9,277,57.9,46,9.6,46,9.6,2021-10-27,TJF
東證期貨,202111,386,91.3,406,96.0,420,99.3,423,100.0,423,277,65.5,277,65.5,0,0.0,0,0.0,2021-10-28,TJF
東證期貨,all,400,82.8,451,93.4,467,96.7,475,98.3,483,277,57.3,277,57.3,45,9.3,45,9.3,2021-10-28,TJF
東證期貨,202111,402,89.9,433,96.9,446,99.8,447,100.0,447,296,66.2,296,66.2,0,0.0,0,0.0,2021-10-29,TJF
東證期貨,all,418,82.9,474,94.0,493,97.8,500,99.2,504,296,58.7,296,58.7,45,8.9,45,8.9,2021-10-29,TJF
東證期貨,202111,398,91.3,423,97.0,428,98.2,434,99.5,436,295,67.7,295,67.7,0,0.0,0,0.0,2021-11-01,TJF
東證期貨,all,414,83.3,469,94.4,473,95.2,484,97.4,497,295,59.4,295,59.4,47,9.5,47,9.5,2021-11-01,TJF
東證期貨,202111,399,93.0,421,98.1,425,99.1,429,100.0,429,296,69.0,296,69.0,0,0.0,0,0.0,2021-11-02,TJF
東證期貨,all,427,87.1,472,96.3,472,96.3,482,98.4,490,275,56.1,296,60.4,48,9.8,48,9.8,2021-11-02,TJF
東證期貨,202111,406,93.1,428,98.2,425,97.5,430,98.6,436,303,69.5,303,69.5,0,0.0,0,0.0,2021-11-03,TJF
東證期貨,all,427,85.9,479,96.4,472,95.0,483,97.2,497,275,55.3,303,61.0,48,9.7,48,9.7,2021-11-03,TJF
東證期貨,202111,416,95.9,430,99.1,415,95.6,423,97.5,434,313,72.1,313,72.1,0,0.0,0,0.0,2021-11-04,TJF
東證期貨,all,437,87.6,482,96.6,457,91.6,473,94.8,499,313,62.7,313,62.7,48,9.6,48,9.6,2021-11-04,TJF
東證期貨,202111,474,94.8,493,98.6,500,100.0,500,100.0,500,371,74.2,371,74.2,0,0.0,0,0.0,2021-11-05,TJF
東證期貨,all,499,88.6,536,95.2,550,97.7,557,98.9,563,371,65.9,371,65.9,48,8.5,48,8.5,2021-11-05,TJF
東證期貨,202111,477,96.6,490,99.2,494,100.0,494,100.0,494,374,75.7,375,75.9,0,0.0,0,0.0,2021-11-08,TJF
東證期貨,all,510,90.3,541,95.8,551,97.5,560,99.1,565,374,66.2,374,66.2,51,9.0,51,9.0,2021-11-08,TJF
東證期貨,202111,471,96.5,483,99.0,488,100.0,488,100.0,488,368,75.4,368,75.4,0,0.0,0,0.0,2021-11-09,TJF
東證期貨,all,512,90.6,539,95.4,556,98.4,565,100.0,565,368,65.1,368,65.1,60,10.6,60,10.6,2021-11-09,TJF
東證期貨,202111,370,97.4,379,99.7,380,100.0,380,100.0,380,262,68.9,262,68.9,10,2.6,10,2.6,2021-11-10,TJF
東證期貨,all,423,92.4,442,96.5,449,98.0,456,99.6,458,262,57.2,262,57.2,60,13.1,60,13.1,2021-11-10,TJF
東證期貨,202111,146,94.2,155,100.0,155,100.0,155,100.0,155,38,24.5,38,24.5,0,0.0,0,0.0,2021-11-11,TJF
東證期貨,all,206,79.8,230,89.1,248,96.1,255,98.8,258,51,19.8,51,19.8,60,23.3,60,23.3,2021-11-11,TJF
東證期貨,202112,70,74.5,87,92.6,84,89.4,91,96.8,94,13,13.8,13,13.8,55,58.5,55,58.5,2021-11-12,TJF
東證期貨,all,89,73.6,109,90.1,108,89.3,116,95.9,121,33,27.3,33,27.3,55,45.5,55,45.5,2021-11-12,TJF
東證期貨,202112,71,75.5,85,90.4,84,89.4,92,97.9,94,13,13.8,13,13.8,56,59.6,56,59.6,2021-11-15,TJF
東證期貨,all,89,73.6,108,89.3,108,89.3,117,96.7,121,33,27.3,33,27.3,56,46.3,56,46.3,2021-11-15,TJF
東證期貨,202112,69,83.1,77,92.8,77,92.8,82,98.8,83,13,15.7,13,15.7,69,83.1,69,83.1,2021-11-16,TJF
東證期貨,all,89,80.9,102,92.7,98,89.1,105,95.5,110,33,30.0,33,30.0,69,62.7,69,62.7,2021-11-16,TJF
東證期貨,202112,69,81.2,78,91.8,77,90.6,83,97.6,85,13,15.3,13,15.3,59,69.4,59,69.4,2021-11-17,TJF
東證期貨,all,91,79.8,104,91.2,103,90.4,110,96.5,114,30,26.3,30,26.3,59,51.8,59,51.8,2021-11-17,TJF
東證期貨,202112,206,92.4,217,97.3,220,98.7,223,100.0,223,13,5.8,13,5.8,187,83.9,187,83.9,2021-11-18,TJF
東證期貨,all,228,88.4,249,96.5,251,97.3,257,99.6,258,30,11.6,30,11.6,187,72.5,187,72.5,2021-11-18,TJF
東證期貨,202112,135,81.8,158,95.8,160,97.0,165,100.0,165,13,7.9,21,12.7,141,85.5,141,85.5,2021-11-19,TJF
東證期貨,all,159,79.1,187,93.0,190,94.5,198,98.5,201,32,15.9,36,17.9,141,70.1,141,70.1,2021-11-19,TJF
東證期貨,202112,119,80.4,143,96.6,143,96.6,148,100.0,148,13,8.8,20,13.5,135,91.2,135,91.2,2021-11-22,TJF
東證期貨,all,139,75.1,171,92.4,174,94.1,180,97.3,185,31,16.8,35,18.9,135,73.0,135,73.0,2021-11-22,TJF
東證期貨,202112,119,80.4,143,96.6,141,95.3,146,98.6,148,13,8.8,20,13.5,133,89.9,133,89.9,2021-11-23,TJF
東證期貨,all,139,74.7,172,92.5,172,92.5,179,96.2,186,31,16.7,36,19.4,133,71.5,133,71.5,2021-11-23,TJF
東證期貨,202112,118,78.1,140,92.7,149,98.7,151,100.0,151,13,8.6,18,11.9,143,94.7,143,94.7,2021-11-24,TJF
東證期貨,all,141,70.5,178,89.0,194,97.0,199,99.5,200,29,14.5,29,14.5,152,76.0,152,76.0,2021-11-24,TJF
東證期貨,202112,119,78.3,143,94.1,149,98.0,152,100.0,152,13,8.6,19,12.5,142,93.4,142,93.4,2021-11-25,TJF
東證期貨,all,143,74.9,174,91.1,183,95.8,188,98.4,191,30,15.7,30,15.7,150,78.5,150,78.5,2021-11-25,TJF
東證期貨,202112,78,68.4,99,86.8,114,100.0,114,100.0,114,13,11.4,18,15.8,109,95.6,109,95.6,2021-11-26,TJF
東證期貨,all,130,68.1,161,84.3,188,98.4,191,100.0,191,29,15.2,29,15.2,127,66.5,127,66.5,2021-11-26,TJF
東證期貨,202112,78,72.9,94,87.9,107,100.0,107,100.0,107,13,12.1,13,12.1,101,94.4,101,94.4,2021-11-29,TJF
東證期貨,all,139,63.5,171,78.1,215,98.2,219,100.0,219,13,5.9,24,11.0,135,61.6,135,61.6,2021-11-29,TJF
東證期貨,202112,78,69.6,94,83.9,112,100.0,112,100.0,112,13,11.6,13,11.6,106,94.6,106,94.6,2021-11-30,TJF
東證期貨,all,141,59.5,180,75.9,234,98.7,237,100.0,237,13,5.5,24,10.1,153,64.6,153,64.6,2021-11-30,TJF
東證期貨,202112,80,72.7,103,93.6,107,97.3,110,100.0,110,13,11.8,13,11.8,98,89.1,98,89.1,2021-12-01,TJF
東證期貨,all,166,65.4,211,83.1,244,96.1,253,99.6,254,13,5.1,24,9.4,164,64.6,164,64.6,2021-12-01,TJF
東證期貨,202112,80,82.5,94,96.9,95,97.9,97,100.0,97,0,0.0,0,0.0,82,84.5,82,84.5,2021-12-02,TJF
東證期貨,all,168,66.9,205,81.7,244,97.2,251,100.0,251,0,0.0,9,3.6,155,61.8,155,61.8,2021-12-02,TJF
東證期貨,202112,74,82.2,86,95.6,86,95.6,90,100.0,90,0,0.0,0,0.0,49,54.4,49,54.4,2021-12-03,TJF
東證期貨,all,154,64.4,190,79.5,224,93.7,236,98.7,239,0,0.0,8,3.3,131,54.8,131,54.8,2021-12-03,TJF
東證期貨,202112,62,74.7,79,95.2,79,95.2,83,100.0,83,8,9.6,8,9.6,30,36.1,30,36.1,2021-12-06,TJF
東證期貨,all,142,60.4,180,76.6,225,95.7,233,99.1,235,0,0.0,8,3.4,128,54.5,128,54.5,2021-12-06,TJF
東證期貨,202112,62,89.9,69,100.0,64,92.8,69,100.0,69,4,5.8,4,5.8,14,20.3,14,20.3,2021-12-07,TJF
東證期貨,all,146,70.5,176,85.0,186,89.9,198,95.7,207,0,0.0,0,0.0,108,52.2,108,52.2,2021-12-07,TJF
東證期貨,202112,63,92.6,68,100.0,64,94.1,68,100.0,68,3,4.4,3,4.4,3,4.4,3,4.4,2021-12-08,TJF
東證期貨,all,148,72.9,178,87.7,182,89.7,195,96.1,203,0,0.0,0,0.0,94,46.3,98,48.3,2021-12-08,TJF
東證期貨,202112,57,98.3,58,100.0,58,100.0,58,100.0,58,0,0.0,0,0.0,6,10.3,6,10.3,2021-12-09,TJF
東證期貨,all,165,75.3,196,89.5,200,91.3,214,97.7,219,0,0.0,0,0.0,102,46.6,106,48.4,2021-12-09,TJF
東證期貨,202201,126,76.8,150,91.5,156,95.1,163,99.4,164,0,0.0,0,0.0,87,53.0,88,53.7,2021-12-10,TJF
東證期貨,all,126,74.1,152,89.4,157,92.4,167,98.2,170,0,0.0,0,0.0,87,51.2,87,51.2,2021-12-10,TJF
東證期貨,202201,130,72.6,160,89.4,171,95.5,177,98.9,179,0,0.0,0,0.0,76,42.5,77,43.0,2021-12-13,TJF
東證期貨,all,130,69.9,161,86.6,174,93.5,181,97.3,186,0,0.0,0,0.0,76,40.9,77,41.4,2021-12-13,TJF
東證期貨,202201,130,79.3,154,93.9,160,97.6,164,100.0,164,15,9.1,15,9.1,49,29.9,49,29.9,2021-12-14,TJF
東證期貨,all,130,73.4,158,89.3,169,95.5,175,98.9,177,15,8.5,15,8.5,50,28.2,51,28.8,2021-12-14,TJF
東證期貨,202201,133,76.4,163,93.7,169,97.1,174,100.0,174,16,9.2,16,9.2,45,25.9,46,26.4,2021-12-15,TJF
東證期貨,all,133,71.1,166,88.8,179,95.7,184,98.4,187,16,8.6,16,8.6,47,25.1,48,25.7,2021-12-15,TJF
東證期貨,202201,126,78.8,149,93.1,150,93.8,156,97.5,160,0,0.0,7,4.4,14,8.8,14,8.8,2021-12-16,TJF
東證期貨,all,133,71.5,164,88.2,171,91.9,179,96.2,186,0,0.0,7,3.8,29,15.6,29,15.6,2021-12-16,TJF
東證期貨,202201,134,75.7,163,92.1,174,98.3,177,100.0,177,12,6.8,19,10.7,9,5.1,9,5.1,2021-12-17,TJF
東證期貨,all,147,69.0,186,87.3,204,95.8,211,99.1,213,0,0.0,19,8.9,34,16.0,34,16.0,2021-12-17,TJF
東證期貨,202201,194,73.5,233,88.3,262,99.2,264,100.0,264,80,30.3,86,32.6,0,0.0,0,0.0,2021-12-20,TJF
東證期貨,all,203,67.4,253,84.1,289,96.0,299,99.3,301,80,26.6,80,26.6,15,5.0,15,5.0,2021-12-20,TJF
東證期貨,202201,223,78.0,264,92.3,282,98.6,286,100.0,286,109,38.1,109,38.1,0,0.0,0,0.0,2021-12-21,TJF
東證期貨,all,223,71.0,276,87.9,303,96.5,311,99.0,314,109,34.7,109,34.7,17,5.4,17,5.4,2021-12-21,TJF
東證期貨,202201,237,78.7,278,92.4,296,98.3,301,100.0,301,123,40.9,131,43.5,0,0.0,0,0.0,2021-12-22,TJF
東證期貨,all,237,72.3,288,87.8,314,95.7,324,98.8,328,123,37.5,131,39.9,17,5.2,17,5.2,2021-12-22,TJF
東證期貨,202201,248,80.8,289,94.1,298,97.1,303,98.7,307,133,43.3,133,43.3,4,1.3,4,1.3,2021-12-23,TJF
東證期貨,all,248,74.3,300,89.8,316,94.6,326,97.6,334,133,39.8,133,39.8,21,6.3,21,6.3,2021-12-23,TJF
東證期貨,202201,248,77.5,293,91.6,315,98.4,320,100.0,320,133,41.6,141,44.1,0,0.0,0,0.0,2021-12-24,TJF
東證期貨,all,248,71.5,302,87.0,335,96.5,343,98.8,347,133,38.3,141,40.6,17,4.9,17,4.9,2021-12-24,TJF
東證期貨,202201,245,74.5,296,90.0,323,98.2,329,100.0,329,143,43.5,143,43.5,6,1.8,6,1.8,2021-12-27,TJF
東證期貨,all,265,71.4,317,85.4,356,96.0,367,98.9,371,143,38.5,143,38.5,38,10.2,38,10.2,2021-12-27,TJF
東證期貨,202201,238,75.6,291,92.4,308,97.8,314,99.7,315,146,46.3,146,46.3,8,2.5,8,2.5,2021-12-28,TJF
東證期貨,all,269,69.9,336,87.3,366,95.1,379,98.4,385,146,37.9,146,37.9,45,11.7,45,11.7,2021-12-28,TJF
東證期貨,202201,234,75.0,290,92.9,306,98.1,312,100.0,312,152,48.7,152,48.7,5,1.6,5,1.6,2021-12-29,TJF
東證期貨,all,279,70.3,351,88.4,380,95.7,392,98.7,397,152,38.3,152,38.3,44,11.1,44,11.1,2021-12-29,TJF
東證期貨,202201,233,74.9,291,93.6,304,97.7,310,99.7,311,154,49.5,154,49.5,0,0.0,0,0.0,2021-12-30,TJF
東證期貨,all,287,70.5,364,89.4,391,96.1,401,98.5,407,154,37.8,154,37.8,48,11.8,48,11.8,2021-12-30,TJF
東證期貨,202201,227,73.5,284,91.9,304,98.4,309,100.0,309,148,47.9,148,47.9,0,0.0,0,0.0,2022-01-03,TJF
東證期貨,all,281,69.2,358,88.2,392,96.6,401,98.8,406,148,36.5,148,36.5,49,12.1,49,12.1,2022-01-03,TJF
東證期貨,202201,229,74.1,287,92.9,297,96.1,306,99.0,309,151,48.9,151,48.9,3,1.0,3,1.0,2022-01-04,TJF
東證期貨,all,285,68.7,361,87.0,387,93.3,401,96.6,415,151,36.4,151,36.4,41,9.9,44,10.6,2022-01-04,TJF
東證期貨,202201,231,76.7,288,95.7,288,95.7,295,98.0,301,153,50.8,153,50.8,0,0.0,0,0.0,2022-01-05,TJF
東證期貨,all,288,70.1,365,88.8,380,92.5,393,95.6,411,153,37.2,153,37.2,36,8.8,36,8.8,2022-01-05,TJF
東證期貨,202201,229,80.9,271,95.8,280,98.9,283,100.0,283,151,53.4,151,53.4,3,1.1,3,1.1,2022-01-06,TJF
東證期貨,all,289,73.0,354,89.4,381,96.2,392,99.0,396,151,38.1,151,38.1,7,1.8,10,2.5,2022-01-06,TJF
東證期貨,202201,231,80.5,274,95.5,285,99.3,287,100.0,287,153,53.3,153,53.3,11,3.8,11,3.8,2022-01-07,TJF
東證期貨,all,339,75.7,405,90.4,432,96.4,444,99.1,448,174,38.8,174,38.8,11,2.5,11,2.5,2022-01-07,TJF
東證期貨,202201,233,80.6,276,95.5,285,98.6,289,100.0,289,153,52.9,153,52.9,11,3.8,11,3.8,2022-01-10,TJF
東證期貨,all,334,74.7,402,89.9,433,96.9,444,99.3,447,169,37.8,169,37.8,11,2.5,11,2.5,2022-01-10,TJF
東證期貨,202201,124,64.9,173,90.6,191,100.0,191,100.0,191,24,12.6,35,18.3,0,0.0,0,0.0,2022-01-11,TJF
東證期貨,all,198,62.1,269,84.3,311,97.5,317,99.4,319,35,11.0,70,21.9,0,0.0,0,0.0,2022-01-11,TJF
東證期貨,202201,90,73.2,117,95.1,123,100.0,123,100.0,123,18,14.6,18,14.6,2,1.6,2,1.6,2022-01-12,TJF
東證期貨,all,177,66.3,223,83.5,257,96.3,265,99.3,267,0,0.0,18,6.7,0,0.0,2,0.7,2022-01-12,TJF
東證期貨,202201,93,86.1,107,99.1,108,100.0,108,100.0,108,25,23.1,25,23.1,0,0.0,0,0.0,2022-01-13,TJF
東證期貨,all,186,66.9,245,88.1,274,98.6,278,100.0,278,25,9.0,37,13.3,0,0.0,0,0.0,2022-01-13,TJF
