date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2019-02-14,2330,台積電,TW0002330008,5887075574,20043304884,22.7,77.29,100.0,100.0,25930380458,2018-05-28,
2019-02-15,2330,台積電,TW0002330008,5883564342,20046816116,22.68,77.31,100.0,100.0,25930380458,2018-05-28,
2019-02-18,2330,台積電,TW0002330008,5877500262,20052880196,22.66,77.33,100.0,100.0,25930380458,2018-05-28,
2019-02-19,2330,台積電,TW0002330008,5878068584,20052311874,22.66,77.33,100.0,100.0,25930380458,2018-05-28,
2019-02-20,2330,台積電,TW0002330008,5865125520,20065254938,22.61,77.38,100.0,100.0,25930380458,2018-05-28,
2019-02-21,2330,台積電,TW0002330008,5850856432,20079524026,22.56,77.43,100.0,100.0,25930380458,2018-05-28,
2019-02-22,2330,台積電,TW0002330008,5845847601,20084532857,22.54,77.45,100.0,100.0,25930380458,2018-05-28, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=10802' target=_blank>4</a>
2019-02-25,2330,台積電,TW0002330008,5839609182,20090771276,22.52,77.47,100.0,100.0,25930380458,2018-05-28, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=10802' target=_blank>4</a>
2019-02-26,2330,台積電,TW0002330008,5833143938,20097236520,22.49,77.5,100.0,100.0,25930380458,2018-05-28,
2019-02-27,2330,台積電,TW0002330008,5829753004,20100627454,22.48,77.51,100.0,100.0,25930380458,2018-05-28,
2019-03-04,2330,台積電,TW0002330008,5828242048,20102138410,22.47,77.52,100.0,100.0,25930380458,2018-05-28,
2019-03-05,2330,台積電,TW0002330008,5826634094,20103746364,22.47,77.52,100.0,100.0,25930380458,2018-05-28,
2019-03-06,2330,台積電,TW0002330008,5823758493,20106621965,22.45,77.54,100.0,100.0,25930380458,2018-05-28,
2019-03-07,2330,台積電,TW0002330008,5823727916,20106652542,22.45,77.54,100.0,100.0,25930380458,2018-05-28,
2019-03-08,2330,台積電,TW0002330008,5832968305,20097412153,22.49,77.5,100.0,100.0,25930380458,2018-05-28,
2019-03-11,2330,台積電,TW0002330008,5840927361,20089453097,22.52,77.47,100.0,100.0,25930380458,2018-05-28,
2019-03-12,2330,台積電,TW0002330008,5834869416,20095511042,22.5,77.49,100.0,100.0,25930380458,2018-05-28,
2019-03-13,2330,台積電,TW0002330008,5826264532,20104115926,22.46,77.53,100.0,100.0,25930380458,2018-05-28,
2019-03-14,2330,台積電,TW0002330008,5826053867,20104326591,22.46,77.53,100.0,100.0,25930380458,2018-05-28,
2019-03-15,2330,台積電,TW0002330008,5815200490,20115179968,22.42,77.57,100.0,100.0,25930380458,2018-05-28,
2019-03-18,2330,台積電,TW0002330008,5800184156,20130196302,22.36,77.63,100.0,100.0,25930380458,2018-05-28,
2019-03-19,2330,台積電,TW0002330008,5799563579,20130816879,22.36,77.63,100.0,100.0,25930380458,2018-05-28,
2019-03-20,2330,台積電,TW0002330008,5793326779,20137053679,22.34,77.65,100.0,100.0,25930380458,2018-05-28,
2019-03-21,2330,台積電,TW0002330008,5781088726,20149291732,22.29,77.7,100.0,100.0,25930380458,2018-05-28,
2019-03-22,2330,台積電,TW0002330008,5773604378,20156776080,22.26,77.73,100.0,100.0,25930380458,2018-05-28,
2019-03-25,2330,台積電,TW0002330008,5777784932,20152595526,22.28,77.71,100.0,100.0,25930380458,2018-05-28,
2019-03-26,2330,台積電,TW0002330008,5775016158,20155364300,22.27,77.72,100.0,100.0,25930380458,2018-05-28,
2019-03-27,2330,台積電,TW0002330008,5779051246,20151329212,22.28,77.71,100.0,100.0,25930380458,2018-05-28,
2019-03-28,2330,台積電,TW0002330008,5779146090,20151234368,22.28,77.71,100.0,100.0,25930380458,2018-05-28,
2019-03-29,2330,台積電,TW0002330008,5775583756,20154796702,22.27,77.72,100.0,100.0,25930380458,2018-05-28,
2019-04-01,2330,台積電,TW0002330008,5763388358,20166992100,22.22,77.77,100.0,100.0,25930380458,2018-05-28,
2019-04-02,2330,台積電,TW0002330008,5756683293,20173697165,22.2,77.79,100.0,100.0,25930380458,2018-05-28,
2019-04-03,2330,台積電,TW0002330008,5750625105,20179755353,22.17,77.82,100.0,100.0,25930380458,2018-05-28,
2019-04-08,2330,台積電,TW0002330008,5729299419,20201081039,22.09,77.9,100.0,100.0,25930380458,2018-05-28,
2019-04-09,2330,台積電,TW0002330008,5725090673,20205289785,22.07,77.92,100.0,100.0,25930380458,2018-05-28,
2019-04-10,2330,台積電,TW0002330008,5727224706,20203155752,22.08,77.91,100.0,100.0,25930380458,2018-05-28,
2019-04-11,2330,台積電,TW0002330008,5729909137,20200471321,22.09,77.9,100.0,100.0,25930380458,2018-05-28,
2019-04-12,2330,台積電,TW0002330008,5727872190,20202508268,22.08,77.91,100.0,100.0,25930380458,2018-05-28,
2019-04-15,2330,台積電,TW0002330008,5719496008,20210884450,22.05,77.94,100.0,100.0,25930380458,2018-05-28,
2019-04-16,2330,台積電,TW0002330008,5715136455,20215244003,22.04,77.95,100.0,100.0,25930380458,2018-05-28,
2019-04-17,2330,台積電,TW0002330008,5693138850,20237241608,21.95,78.04,100.0,100.0,25930380458,2018-05-28,
2019-04-18,2330,台積電,TW0002330008,5675028226,20255352232,21.88,78.11,100.0,100.0,25930380458,2018-05-28,
2019-04-19,2330,台積電,TW0002330008,5659921854,20270458604,21.82,78.17,100.0,100.0,25930380458,2018-05-28,
2019-04-22,2330,台積電,TW0002330008,5650482854,20279897604,21.79,78.2,100.0,100.0,25930380458,2018-05-28,
2019-04-23,2330,台積電,TW0002330008,5641780784,20288599674,21.75,78.24,100.0,100.0,25930380458,2018-05-28,
2019-04-24,2330,台積電,TW0002330008,5635988251,20294392207,21.73,78.26,100.0,100.0,25930380458,2018-05-28,
2019-04-25,2330,台積電,TW0002330008,5631446277,20298934181,21.71,78.28,100.0,100.0,25930380458,2018-05-28,
2019-04-26,2330,台積電,TW0002330008,5641142505,20289237953,21.75,78.24,100.0,100.0,25930380458,2018-05-28,
2019-04-29,2330,台積電,TW0002330008,5634956441,20295424017,21.73,78.26,100.0,100.0,25930380458,2018-05-28,
2019-04-30,2330,台積電,TW0002330008,5626288069,20304092389,21.69,78.3,100.0,100.0,25930380458,2018-05-28,
2019-05-02,2330,台積電,TW0002330008,5612510918,20317869540,21.64,78.35,100.0,100.0,25930380458,2018-05-28,
2019-05-03,2330,台積電,TW0002330008,5601037424,20329343034,21.6,78.39,100.0,100.0,25930380458,2018-05-28,
2019-05-06,2330,台積電,TW0002330008,5605729877,20324650581,21.61,78.38,100.0,100.0,25930380458,2018-05-28,
2019-05-07,2330,台積電,TW0002330008,5609340919,20321039539,21.63,78.36,100.0,100.0,25930380458,2018-05-28,
2019-05-08,2330,台積電,TW0002330008,5617175501,20313204957,21.66,78.33,100.0,100.0,25930380458,2018-05-28,
2019-05-09,2330,台積電,TW0002330008,5621781917,20308598541,21.68,78.31,100.0,100.0,25930380458,2018-05-28,
2019-05-10,2330,台積電,TW0002330008,5626503324,20303877134,21.69,78.3,100.0,100.0,25930380458,2018-05-28,
2019-05-13,2330,台積電,TW0002330008,5628991969,20301388489,21.7,78.29,100.0,100.0,25930380458,2018-05-28,
2019-05-14,2330,台積電,TW0002330008,5636019095,20294361363,21.73,78.26,100.0,100.0,25930380458,2018-05-28,
2019-05-15,2330,台積電,TW0002330008,5650154842,20280225616,21.78,78.21,100.0,100.0,25930380458,2018-05-28,
2019-05-16,2330,台積電,TW0002330008,5658521749,20271858709,21.82,78.17,100.0,100.0,25930380458,2018-05-28,
2019-05-17,2330,台積電,TW0002330008,5671155932,20259224526,21.87,78.12,100.0,100.0,25930380458,2018-05-28,
2019-05-20,2330,台積電,TW0002330008,5685454304,20244926154,21.92,78.07,100.0,100.0,25930380458,2018-05-28, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=10805' target=_blank>4</a>
2019-05-21,2330,台積電,TW0002330008,5723325095,20207055363,22.07,77.92,100.0,100.0,25930380458,2018-05-28,
2019-05-22,2330,台積電,TW0002330008,5728581651,20201798807,22.09,77.9,100.0,100.0,25930380458,2018-05-28,
2019-05-23,2330,台積電,TW0002330008,5753351442,20177029016,22.18,77.81,100.0,100.0,25930380458,2018-05-28, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=10805' target=_blank>4</a>
2019-05-24,2330,台積電,TW0002330008,5767306419,20163074039,22.24,77.75,100.0,100.0,25930380458,2018-05-28,
2019-05-27,2330,台積電,TW0002330008,5778737973,20151642485,22.28,77.71,100.0,100.0,25930380458,2019-05-27, <a href='https://mops.twse.com.tw/mops/web/t98sb02' target=_blank>2</a>
2019-05-28,2330,台積電,TW0002330008,5786550074,20143830384,22.31,77.68,100.0,100.0,25930380458,2019-05-27,
2019-05-29,2330,台積電,TW0002330008,5796130589,20134249869,22.35,77.64,100.0,100.0,25930380458,2019-05-27,
2019-05-30,2330,台積電,TW0002330008,5803841308,20126539150,22.38,77.61,100.0,100.0,25930380458,2019-05-27,
2019-05-31,2330,台積電,TW0002330008,5806302289,20124078169,22.39,77.6,100.0,100.0,25930380458,2019-05-27,
2019-06-03,2330,台積電,TW0002330008,5803408320,20126972138,22.38,77.61,100.0,100.0,25930380458,2019-05-27, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=10806' target=_blank>4</a>
2019-06-04,2330,台積電,TW0002330008,5816908101,20113472357,22.43,77.56,100.0,100.0,25930380458,2019-05-27, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=10806' target=_blank>4</a>
2019-06-05,2330,台積電,TW0002330008,5824035838,20106344620,22.46,77.53,100.0,100.0,25930380458,2019-05-27,
2019-06-06,2330,台積電,TW0002330008,5840251844,20090128614,22.52,77.47,100.0,100.0,25930380458,2019-05-27,
2019-06-10,2330,台積電,TW0002330008,5832430949,20097949509,22.49,77.5,100.0,100.0,25930380458,2019-05-27,
2019-06-11,2330,台積電,TW0002330008,5841998127,20088382331,22.52,77.47,100.0,100.0,25930380458,2019-05-27,
2019-06-12,2330,台積電,TW0002330008,5859555209,20070825249,22.59,77.4,100.0,100.0,25930380458,2019-05-27, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=10806' target=_blank>4</a>
2019-06-13,2330,台積電,TW0002330008,5890737257,20039643201,22.71,77.28,100.0,100.0,25930380458,2019-05-27, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=10806' target=_blank>4</a>
2019-06-14,2330,台積電,TW0002330008,5920652544,20009727914,22.83,77.16,100.0,100.0,25930380458,2019-05-27,
2019-06-17,2330,台積電,TW0002330008,5952575027,19977805431,22.95,77.04,100.0,100.0,25930380458,2019-05-27,
2019-06-18,2330,台積電,TW0002330008,5967188439,19963192019,23.01,76.98,100.0,100.0,25930380458,2019-05-27, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=10806' target=_blank>4</a>
2019-06-19,2330,台積電,TW0002330008,5954068280,19976312178,22.96,77.03,100.0,100.0,25930380458,2019-05-27,
2019-06-20,2330,台積電,TW0002330008,5950445115,19979935343,22.94,77.05,100.0,100.0,25930380458,2019-05-27,
2019-06-21,2330,台積電,TW0002330008,5941832982,19988547476,22.91,77.08,100.0,100.0,25930380458,2019-05-27,
2019-06-24,2330,台積電,TW0002330008,5953004911,19977375547,22.95,77.04,100.0,100.0,25930380458,2019-05-27,
2019-06-25,2330,台積電,TW0002330008,5952848254,19977532204,22.95,77.04,100.0,100.0,25930380458,2019-05-27,
2019-06-26,2330,台積電,TW0002330008,5950313486,19980066972,22.94,77.05,100.0,100.0,25930380458,2019-05-27,
2019-06-27,2330,台積電,TW0002330008,5939450510,19990929948,22.9,77.09,100.0,100.0,25930380458,2019-05-27,
2019-06-28,2330,台積電,TW0002330008,5935589145,19994791313,22.89,77.1,100.0,100.0,25930380458,2019-05-27,
2019-07-01,2330,台積電,TW0002330008,5920438473,20009941985,22.83,77.16,100.0,100.0,25930380458,2019-05-27,
2019-07-02,2330,台積電,TW0002330008,5918114358,20012266100,22.82,77.17,100.0,100.0,25930380458,2019-05-27,
2019-07-03,2330,台積電,TW0002330008,5924074428,20006306030,22.84,77.15,100.0,100.0,25930380458,2019-05-27, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=10807' target=_blank>4</a>
2019-07-04,2330,台積電,TW0002330008,5925694499,20004685959,22.85,77.14,100.0,100.0,25930380458,2019-05-27,
2019-07-05,2330,台積電,TW0002330008,5931086989,19999293469,22.87,77.12,100.0,100.0,25930380458,2019-05-27,
2019-07-08,2330,台積電,TW0002330008,5942645103,19987735355,22.91,77.08,100.0,100.0,25930380458,2019-05-27,
2019-07-09,2330,台積電,TW0002330008,5948716009,19981664449,22.94,77.05,100.0,100.0,25930380458,2019-05-27,
2019-07-10,2330,台積電,TW0002330008,5954074632,19976305826,22.96,77.03,100.0,100.0,25930380458,2019-05-27,
2019-07-11,2330,台積電,TW0002330008,5943550494,19986829964,22.92,77.07,100.0,100.0,25930380458,2019-05-27,
2019-07-12,2330,台積電,TW0002330008,5933791508,19996588950,22.88,77.11,100.0,100.0,25930380458,2019-05-27,
2019-07-15,2330,台積電,TW0002330008,5924027899,20006352559,22.84,77.15,100.0,100.0,25930380458,2019-05-27,
2019-07-16,2330,台積電,TW0002330008,5911979507,20018400951,22.79,77.2,100.0,100.0,25930380458,2019-05-27,
2019-07-17,2330,台積電,TW0002330008,5918188875,20012191583,22.82,77.17,100.0,100.0,25930380458,2019-05-27,
2019-07-18,2330,台積電,TW0002330008,5914743167,20015637291,22.81,77.18,100.0,100.0,25930380458,2019-05-27,
2019-07-19,2330,台積電,TW0002330008,5892718986,20037661472,22.72,77.27,100.0,100.0,25930380458,2019-05-27,
2019-07-22,2330,台積電,TW0002330008,5883084253,20047296205,22.68,77.31,100.0,100.0,25930380458,2019-05-27,
2019-07-23,2330,台積電,TW0002330008,5873851391,20056529067,22.65,77.34,100.0,100.0,25930380458,2019-05-27,
2019-07-24,2330,台積電,TW0002330008,5868496092,20061884366,22.63,77.36,100.0,100.0,25930380458,2019-05-27,
2019-07-25,2330,台積電,TW0002330008,5863997583,20066382875,22.61,77.38,100.0,100.0,25930380458,2019-05-27,
2019-07-26,2330,台積電,TW0002330008,5868253039,20062127419,22.63,77.36,100.0,100.0,25930380458,2019-05-27,
2019-07-29,2330,台積電,TW0002330008,5869941653,20060438805,22.63,77.36,100.0,100.0,25930380458,2019-05-27,
2019-07-30,2330,台積電,TW0002330008,5869949779,20060430679,22.63,77.36,100.0,100.0,25930380458,2019-05-27,
2019-07-31,2330,台積電,TW0002330008,5869178078,20061202380,22.63,77.36,100.0,100.0,25930380458,2019-05-27,
2019-08-01,2330,台積電,TW0002330008,5878848837,20051531621,22.67,77.32,100.0,100.0,25930380458,2019-05-27,
2019-08-02,2330,台積電,TW0002330008,5887326423,20043054035,22.7,77.29,100.0,100.0,25930380458,2019-05-27,
2019-08-05,2330,台積電,TW0002330008,5908832100,20021548358,22.78,77.21,100.0,100.0,25930380458,2019-05-27,
2019-08-06,2330,台積電,TW0002330008,5913173821,20017206637,22.8,77.19,100.0,100.0,25930380458,2019-05-27,
2019-08-07,2330,台積電,TW0002330008,5922963772,20007416686,22.84,77.15,100.0,100.0,25930380458,2019-05-27,
2019-08-08,2330,台積電,TW0002330008,5914916253,20015464205,22.81,77.18,100.0,100.0,25930380458,2019-05-27,
2019-08-12,2330,台積電,TW0002330008,5917437452,20012943006,22.82,77.17,100.0,100.0,25930380458,2019-05-27,
2019-08-13,2330,台積電,TW0002330008,5925796552,20004583906,22.85,77.14,100.0,100.0,25930380458,2019-05-27,
2019-08-14,2330,台積電,TW0002330008,5931310186,19999070272,22.87,77.12,100.0,100.0,25930380458,2019-05-27,
2019-08-15,2330,台積電,TW0002330008,5933172779,19997207679,22.88,77.11,100.0,100.0,25930380458,2019-05-27,
2019-08-16,2330,台積電,TW0002330008,5932708480,19997671978,22.87,77.12,100.0,100.0,25930380458,2019-05-27,
2019-08-19,2330,台積電,TW0002330008,5927417460,20002962998,22.85,77.14,100.0,100.0,25930380458,2019-05-27,
2019-08-20,2330,台積電,TW0002330008,5916879046,20013501412,22.81,77.18,100.0,100.0,25930380458,2019-05-27,
2019-08-21,2330,台積電,TW0002330008,5915571900,20014808558,22.81,77.18,100.0,100.0,25930380458,2019-05-27,
2019-08-22,2330,台積電,TW0002330008,5914408560,20015971898,22.8,77.19,100.0,100.0,25930380458,2019-05-27,
2019-08-23,2330,台積電,TW0002330008,5916030544,20014349914,22.81,77.18,100.0,100.0,25930380458,2019-05-27,
2019-08-26,2330,台積電,TW0002330008,5930990672,19999389786,22.87,77.12,100.0,100.0,25930380458,2019-05-27,
2019-08-27,2330,台積電,TW0002330008,5933199909,19997180549,22.88,77.11,100.0,100.0,25930380458,2019-05-27,
2019-08-28,2330,台積電,TW0002330008,5930550545,19999829913,22.87,77.12,100.0,100.0,25930380458,2019-05-27,
2019-08-29,2330,台積電,TW0002330008,5926515973,20003864485,22.85,77.14,100.0,100.0,25930380458,2019-05-27,
2019-08-30,2330,台積電,TW0002330008,5912654339,20017726119,22.8,77.19,100.0,100.0,25930380458,2019-05-27,
2019-09-02,2330,台積電,TW0002330008,5913337507,20017042951,22.8,77.19,100.0,100.0,25930380458,2019-05-27,
2019-09-03,2330,台積電,TW0002330008,5905260474,20025119984,22.77,77.22,100.0,100.0,25930380458,2019-05-27,
2019-09-04,2330,台積電,TW0002330008,5900702829,20029677629,22.75,77.24,100.0,100.0,25930380458,2019-05-27,
2019-09-05,2330,台積電,TW0002330008,5867048065,20063332393,22.62,77.37,100.0,100.0,25930380458,2019-05-27,
2019-09-06,2330,台積電,TW0002330008,5855523593,20074856865,22.58,77.41,100.0,100.0,25930380458,2019-05-27,
2019-09-09,2330,台積電,TW0002330008,5846583962,20083796496,22.54,77.45,100.0,100.0,25930380458,2019-05-27,
2019-09-10,2330,台積電,TW0002330008,5845042053,20085338405,22.54,77.45,100.0,100.0,25930380458,2019-05-27,
2019-09-11,2330,台積電,TW0002330008,5843082465,20087297993,22.53,77.46,100.0,100.0,25930380458,2019-05-27,
2019-09-12,2330,台積電,TW0002330008,5840970512,20089409946,22.52,77.47,100.0,100.0,25930380458,2019-05-27,
2019-09-16,2330,台積電,TW0002330008,5830125225,20100255233,22.48,77.51,100.0,100.0,25930380458,2019-05-27,
2019-09-17,2330,台積電,TW0002330008,5820587453,20109793005,22.44,77.55,100.0,100.0,25930380458,2019-05-27,
2019-09-18,2330,台積電,TW0002330008,5795602189,20134778269,22.35,77.64,100.0,100.0,25930380458,2019-05-27,
2019-09-19,2330,台積電,TW0002330008,5776734414,20153646044,22.27,77.72,100.0,100.0,25930380458,2019-05-27,
2019-09-20,2330,台積電,TW0002330008,5777505472,20152874986,22.28,77.71,100.0,100.0,25930380458,2019-05-27,
2019-09-23,2330,台積電,TW0002330008,5765810823,20164569635,22.23,77.76,100.0,100.0,25930380458,2019-05-27,
2019-09-24,2330,台積電,TW0002330008,5747248090,20183132368,22.16,77.83,100.0,100.0,25930380458,2019-05-27,
2019-09-25,2330,台積電,TW0002330008,5730448024,20199932434,22.09,77.9,100.0,100.0,25930380458,2019-05-27,
2019-09-26,2330,台積電,TW0002330008,5725611570,20204768888,22.08,77.91,100.0,100.0,25930380458,2019-05-27,
2019-09-27,2330,台積電,TW0002330008,5706438957,20223941501,22.0,77.99,100.0,100.0,25930380458,2019-05-27,
2019-10-01,2330,台積電,TW0002330008,5679720567,20250659891,21.9,78.09,100.0,100.0,25930380458,2019-05-27,
2019-10-02,2330,台積電,TW0002330008,5673891815,20256488643,21.88,78.11,100.0,100.0,25930380458,2019-05-27,
2019-10-03,2330,台積電,TW0002330008,5680736056,20249644402,21.9,78.09,100.0,100.0,25930380458,2019-05-27,
2019-10-04,2330,台積電,TW0002330008,5682556421,20247824037,21.91,78.08,100.0,100.0,25930380458,2019-05-27,
2019-10-07,2330,台積電,TW0002330008,5682169491,20248210967,21.91,78.08,100.0,100.0,25930380458,2019-05-27,
2019-10-08,2330,台積電,TW0002330008,5665798244,20264582214,21.85,78.14,100.0,100.0,25930380458,2019-05-27,
2019-10-09,2330,台積電,TW0002330008,5668703928,20261676530,21.86,78.13,100.0,100.0,25930380458,2019-05-27,
2019-10-14,2330,台積電,TW0002330008,5663741641,20266638817,21.84,78.15,100.0,100.0,25930380458,2019-05-27,
2019-10-15,2330,台積電,TW0002330008,5655171766,20275208692,21.8,78.19,100.0,100.0,25930380458,2019-05-27,
2019-10-16,2330,台積電,TW0002330008,5645259994,20285120464,21.77,78.22,100.0,100.0,25930380458,2019-05-27,
2019-10-17,2330,台積電,TW0002330008,5641457115,20288923343,21.75,78.24,100.0,100.0,25930380458,2019-05-27,
2019-10-18,2330,台積電,TW0002330008,5633905718,20296474740,21.72,78.27,100.0,100.0,25930380458,2019-05-27,
2019-10-21,2330,台積電,TW0002330008,5631614744,20298765714,21.71,78.28,100.0,100.0,25930380458,2019-05-27,
