Year,Code,Name,TradeVolume,TradeValue,Transaction,HighestPrice,HDate,LowestPrice,LDate,AvgClosingPrice
113,062879,台積電元富46購12,23092000,58979840,879,6.80,7月11日,0.99,5月23日,2.81
113,062880,台積電元富46購13,3566000,3393160,55,6.30,12月27日,0.23,3月27日,1.74
113,062881,台積電元富4C購01,13813000,10685270,522,1.14,3月28日,0.19,8月06日,0.69
113,062907,台積電凱基5C購01,872000,611070,41,1.70,12月24日,0.14,4月01日,0.93
113,06292T,台積電元大38售06,2365000,1422480,128,1.23,2月27日,0.11,4月12日,0.45
113,06293T,台積電元大38售07,12004000,13717890,682,3.27,2月05日,0.09,6月04日,1.01
113,062958,台積電元大46購23,868000,907780,40,1.64,1月04日,0.47,1月30日,0.90
113,062959,台積電元大46購24,324000,280290,18,0.94,12月24日,0.49,1月12日,0.78
113,062960,台積電元大4A購05,936000,1772840,47,3.78,2月29日,0.84,12月23日,2.09
113,06305T,台積電統一3A售11,3618000,542470,131,0.48,2月19日,0.01,9月20日,0.18
113,063099,台積電中信46購03,3709000,6136620,200,3.66,3月06日,0.74,1月08日,1.86
113,06309T,台積電元大38售09,2852000,1581020,75,1.59,2月19日,0.02,5月22日,0.58
113,063100,台積電中信47購07,1412000,2241580,201,2.88,2月19日,1.16,1月04日,1.68
113,063101,台積電中信48購04,1289000,1970460,203,4.31,3月05日,0.65,12月26日,2.15
113,063102,台積電中信4A購01,5689000,9698220,393,3.70,3月07日,0.93,12月31日,2.10
113,063122,台積電凱基4B購02,1118000,1584460,46,2.28,3月08日,0.90,12月31日,1.45
113,063123,台積電凱基53購05,3366000,2314650,214,1.17,3月07日,0.16,4月12日,0.58
113,063154,台積電元富47購12,1188000,4306700,59,5.55,3月12日,0.58,4月25日,2.83
113,06317P,台積電凱基48售03,,,,,3月07日,,8月05日,
113,063226,台積電元大46購25,4305000,6730610,179,6.50,7月02日,0.85,1月08日,2.13
113,063227,台積電元大46購26,43135000,27620130,1208,1.13,12月31日,0.02,9月25日,0.56
113,063228,台積電元大48購08,11172000,17428560,424,2.49,1月05日,0.60,4月17日,1.43
113,06325P,台積電元大46售31,236000,201350,8,0.90,12月24日,0.85,12月31日,0.87
113,063346,台積電凱基4C購05,774000,2553000,116,10.20,2月29日,1.20,12月24日,4.04
113,06336P,台積電中信48售05,,,,,1月10日,,1月11日,
113,063373,台積電國泰48購04,3865000,802660,240,0.43,1月02日,0.06,2月26日,0.25
113,06337T,台積電元大38售10,17907000,1871930,467,0.40,2月19日,0.01,7月17日,0.10
113,06338T,台積電元大38售11,5517000,5164980,238,2.25,2月19日,0.01,6月14日,0.93
113,063441,台積電元大46購27,,,,,12月25日,,4月02日,
113,063442,台積電元大48購09,2901000,5824200,227,10.70,6月17日,0.96,2月01日,4.03
113,063443,台積電元大49購04,1122000,1117320,26,1.30,12月30日,0.35,1月26日,0.74
113,06347T,台積電統一3C售07,7864000,1463010,139,0.65,2月20日,0.01,12月10日,0.25
113,063502,台積電統一4C購13,2743000,2199500,72,1.09,1月16日,0.39,4月03日,0.71
113,063503,台積電統一5C購01,15537000,2812930,359,0.67,12月30日,0.01,4月02日,0.17
113,06353P,台積電凱基48售04,10000,120000,1,12.00,12月30日,12.00,12月30日,12.00
113,063588,台積電凱基4C購06,8845000,9273020,676,2.10,2月22日,0.41,1月02日,1.09
113,06358T,台積電凱基43售07,29937000,24755450,887,2.10,2月21日,0.02,10月16日,0.73
113,063609,台積電群益46購24,1783000,3566670,45,3.15,1月02日,0.04,4月22日,1.72
113,063610,台積電群益46購25,3884000,19362250,365,8.80,3月08日,1.81,7月02日,4.00
113,063612,台積電群益5C購01,1055000,1946910,79,2.24,12月27日,0.89,2月15日,1.54
113,063613,台積電群益5C購02,12064000,15248350,264,2.09,1月08日,0.48,3月14日,1.17
113,063648,台積電元大46購28,1014000,7429560,135,23.30,3月08日,1.18,12月31日,7.61
113,063649,台積電元大46購29,2119000,5962310,92,13.10,3月08日,1.59,1月17日,3.70
113,06364P,台積電國票46售07,,,,,3月08日,,1月17日,
113,063650,台積電元大46購30,1548000,2941570,88,6.25,4月12日,0.59,1月16日,2.26
113,06365P,台積電國票47售05,,,,,2月27日,,2月02日,
113,06366P,台積電國票47售06,10000,8000,1,0.80,12月31日,0.80,12月31日,0.80
113,063766,台積電元富47購13,335000,1495330,55,7.05,3月29日,2.11,1月18日,4.27
113,063767,台積電元富4C購02,4545000,14349840,98,8.55,3月13日,2.53,1月05日,3.70
113,063801,台積電凱基46購26,2734000,2694960,111,1.49,2月27日,0.28,4月12日,0.93
113,063802,台積電凱基4C購07,1220000,4386250,69,5.30,4月25日,3.46,1月30日,4.46
113,06381P,台積電凱基4C售09,,,,,2月15日,,1月09日,
113,063839,台積電群益47購21,335000,201450,7,0.77,1月17日,0.50,2月27日,0.64
113,063840,台積電群益5C購03,3835000,5282760,147,3.25,4月15日,0.72,1月26日,1.59
113,063841,台積電群益5C購04,6191000,7901620,193,3.83,2月23日,1.00,1月08日,1.60
113,06384P,台積電元大46售38,14000,10360,1,0.74,12月26日,0.74,12月26日,0.74
113,06386T,台積電元大38售12,2626000,1043450,44,2.14,2月19日,0.04,5月23日,0.61
113,063872,台積電元大46購32,949000,599930,19,1.12,12月27日,0.22,3月26日,0.76
113,063873,台積電元大46購33,1482000,2641480,31,4.41,2月23日,0.92,4月09日,2.55
113,063874,台積電元大46購34,584000,386340,20,1.02,12月27日,0.07,4月10日,0.50
113,06391P,台積電群益46售26,3048000,4142270,22,1.38,12月31日,1.32,12月30日,1.34
113,063929,台積電國票46購06,464000,1579130,36,6.80,2月23日,2.38,4月26日,4.10
113,06392P,台積電群益46售27,2220000,2554370,9,1.17,12月31日,1.12,12月27日,1.15
113,063930,台積電國票47購03,,,,,2月19日,,8月06日,
113,063931,台積電國票47購04,2842000,36845150,40,51.00,8月21日,5.95,1月17日,14.99
113,063932,台積電國票4C購01,733000,1611450,32,2.77,1月02日,0.47,10月23日,1.73
113,064019,台積電凱基48購05,2372000,7624570,271,6.60,1月02日,0.26,4月03日,2.46
113,064020,台積電凱基4C購08,1028000,2068470,43,8.40,3月13日,1.57,1月26日,2.77
113,06402U,台積電元大31售10,,,,,2月19日,,7月30日,
113,064048,台積電元大46購35,1107000,6495100,98,25.00,4月19日,1.55,1月18日,7.04
113,064049,台積電元大46購36,15016000,6593120,176,1.05,1月02日,0.01,4月25日,0.43
113,064050,台積電元大46購37,20303000,8428010,477,1.60,1月02日,0.01,7月16日,0.52
113,064103,台積電群益47購22,2116000,1450180,56,1.02,1月02日,0.35,4月18日,0.76
113,064104,台積電群益47購23,1435000,3596730,69,3.47,2月23日,1.95,1月17日,2.62
113,064169,台積電元富46購15,2541000,5837860,115,4.51,1月16日,0.12,3月19日,2.44
113,064170,台積電元富46購16,1652000,3261090,91,3.33,5月23日,0.67,7月29日,2.09
113,064171,台積電元富46購17,2781000,5911300,220,13.90,12月30日,0.59,2月23日,2.52
113,064172,台積電元富46購18,163000,1793480,50,22.50,12月30日,2.17,1月18日,9.49
113,064173,台積電元富4C購03,4139000,2471830,163,1.10,5月20日,0.20,1月25日,0.60
113,06418P,台積電凱基4A售15,,,,,3月08日,,1月17日,
113,06420T,台積電凱基39售05,2566000,2199370,94,2.75,2月29日,0.02,8月02日,0.94
113,06424T,台積電統一3C售08,11211000,3045430,253,0.67,2月22日,0.01,10月16日,0.34
113,064276,台積電元大46購39,4765000,6260190,158,5.75,3月18日,0.82,1月24日,1.49
113,064277,台積電元大46購40,4004000,24631680,231,26.90,7月09日,0.72,1月17日,6.03
113,064278,台積電元大48購10,3003000,3935160,60,10.90,5月17日,0.91,3月01日,3.87
113,06430P,台積電凱基4C售11,,,,,4月10日,,12月30日,
113,06431T,台積電國票38售09,14093000,14557350,603,2.42,2月22日,0.01,7月10日,0.82
113,064325,台積電凱基46購27,4108000,10901440,86,11.30,4月26日,2.43,1月05日,3.58
113,064326,台積電凱基4C購10,2484000,3290050,119,14.90,12月30日,0.32,6月03日,2.03
113,06432T,台積電國票38售10,2182000,1754640,140,2.52,2月22日,0.01,6月26日,0.79
113,06433T,台積電國票39售04,1688000,2591340,91,2.70,2月27日,0.02,8月12日,1.34
113,064365,台積電永豐48購05,3694000,7701070,191,3.66,2月16日,0.99,3月08日,2.11
113,064383,台積電富邦4A購01,9619000,5749690,158,1.57,3月13日,0.51,2月16日,0.66
113,06440T,台積電中信38售05,65064000,33433620,1242,1.63,2月21日,0.01,7月22日,0.54
113,064413,台積電凱基47購18,1167000,1908990,60,2.63,3月20日,1.07,2月05日,1.55
113,064414,台積電凱基48購06,2359000,1141260,72,0.73,3月01日,0.27,4月17日,0.52
113,06442P,台積電群益46售30,5000,7470,2,1.53,12月31日,1.47,12月30日,1.50
113,064435,台積電凱基43購01,1325000,7659150,36,18.80,9月26日,4.89,1月03日,8.06
113,064436,台積電凱基43購02,656000,3759750,53,26.20,10月18日,4.84,1月05日,12.55
113,064437,台積電凱基43購03,2081000,10792910,106,14.80,5月24日,4.22,1月16日,8.38
113,064446,台積電元大47購06,9051000,30126680,534,11.00,7月09日,1.10,5月24日,3.77
113,06448T,台積電台新38售02,955000,1519820,125,6.85,3月01日,0.07,6月07日,2.04
113,064490,台積電群益46購28,3207000,8255950,224,5.00,2月16日,1.60,1月19日,3.00
113,064491,台積電群益46購29,9753000,22609930,258,3.97,2月15日,0.42,6月25日,2.16
113,06449T,台積電國泰3A售05,14422000,8202640,338,1.37,3月01日,0.01,8月02日,0.62
113,064502,台積電統一3A購08,1875000,3028030,54,3.40,3月08日,1.00,1月17日,1.63
113,064503,台積電統一3C購01,16611000,36119320,917,6.30,10月18日,1.10,1月05日,3.66
113,06450T,台積電國泰3A售06,404000,143920,8,0.99,2月27日,0.04,6月12日,0.50
113,06453P,台積電元富46售19,10000,8900,1,0.89,12月31日,0.89,12月31日,0.89
113,064543,台積電富邦4C購01,1944000,2759370,40,8.00,4月24日,0.98,1月17日,1.70
113,06454P,台積電元富4C售04,,,,,4月10日,,1月10日,
113,06454T,台積電元大38售15,40976000,27067930,1286,2.94,2月20日,0.01,8月06日,0.96
113,06455T,台積電元大38售16,7277000,7859890,368,2.27,2月22日,0.02,6月20日,1.03
113,06460P,台積電凱基46售28,,,,,3月14日,,1月17日,
113,064610,台積電凱基46購29,3639000,6817180,301,3.19,1月03日,0.25,4月26日,1.55
113,064611,台積電凱基49購04,1999000,2079750,37,14.10,12月31日,0.54,3月15日,1.95
113,064639,台積電元富44購02,1039000,2897510,59,10.60,6月20日,1.93,1月05日,4.24
113,064642,台積電台新49購01,1530000,1150750,56,1.10,2月15日,0.21,4月01日,0.72
113,06465P,台積電國泰47售02,,,,,4月01日,,1月31日,
113,06466P,台積電國泰47售03,,,,,4月11日,,1月05日,
113,064671,台積電元大49購05,40000,70950,5,2.05,2月29日,1.53,1月29日,1.86
113,064672,台積電元大4A購06,1960000,7728320,137,12.80,5月29日,2.83,1月17日,4.33
113,06472P,台積電元大46售42,,,,,4月12日,,5月24日,
113,06472T,台積電凱基38售18,21345000,18468800,564,2.16,2月21日,0.01,7月29日,0.87
113,06473P,台積電元大46售43,,,,,3月05日,,4月10日,
113,06476T,台積電富邦39售04,1704000,407710,44,0.87,2月29日,0.09,7月22日,0.38
113,06478T,台積電統一39售08,81663000,17205770,1919,0.84,2月29日,0.01,9月16日,0.20
113,064792,台積電元大47購07,36000,94660,14,3.51,3月13日,2.14,4月19日,2.80
113,064793,台積電元大49購06,6930000,1458220,169,0.39,3月12日,0.06,5月16日,0.19
113,064865,台積電群益47購24,182000,672240,9,3.80,1月31日,2.43,1月17日,3.07
113,064866,台積電群益47購25,2000,6170,2,3.11,1月11日,3.06,1月12日,3.08
113,064867,台積電群益47購26,763000,5335690,78,50.50,7月11日,1.93,1月11日,6.85
113,064868,台積電群益47購27,605000,6223240,83,31.60,7月17日,1.22,1月18日,9.51
113,064908,台積電凱基49購06,242000,999600,41,9.15,2月02日,3.57,1月04日,5.17
113,064909,台積電凱基49購07,80000,307660,8,4.23,1月09日,3.48,1月05日,3.79
113,06498T,台積電中信38售07,469000,109310,140,0.60,2月29日,0.02,6月12日,0.21
113,065012,台積電元富3B購01,1108000,2991080,37,3.52,1月22日,2.51,1月17日,2.79
113,065035,台積電元大47購08,220501000,252752970,2085,2.63,1月02日,0.02,5月30日,0.96
113,065036,台積電元大48購11,418000,741540,51,4.73,3月04日,1.30,1月05日,2.02
113,065037,台積電元大48購12,434000,424470,18,1.54,1月19日,0.50,3月20日,0.98
113,06505T,台積電凱基38售22,3094000,1767240,75,1.81,2月29日,0.27,5月22日,0.75
113,065090,台積電台新47購01,3430000,1515390,49,1.07,1月08日,0.08,8月26日,0.53
113,065111,台積電中信4C購03,287000,2524750,79,12.50,1月15日,7.60,1月02日,9.31
113,065185,台積電凱基48購07,67758000,42821220,1523,1.50,1月08日,0.02,8月12日,0.59
113,065228,台積電凱基48購08,371000,667580,22,3.11,2月02日,1.46,1月09日,2.11
113,065358,台積電群益47購28,4464000,3740480,195,5.45,6月06日,0.57,2月16日,1.00
113,065370,台積電統一3B購01,3705000,13821950,121,11.60,8月06日,2.97,1月03日,4.70
113,065398,台積電台新47購02,3511000,8901400,115,10.30,3月25日,1.91,1月22日,4.04
113,065421,台積電元大47購11,6425000,10698290,304,3.18,3月08日,0.16,4月29日,1.52
113,065422,台積電元大47購12,1493000,2397600,111,3.39,3月27日,1.06,3月07日,1.54
113,065423,台積電元大47購13,3427000,3280220,135,2.05,3月21日,0.53,2月29日,1.02
113,06542U,台積電富邦31售04,,,,,6月12日,,4月12日,
113,06545T,台積電凱基38售24,346000,448950,14,2.06,3月01日,0.29,5月22日,1.04
113,06546U,台積電凱基35售03,,,,,3月21日,,3月11日,
113,065556,台積電元富47購14,9970000,7243540,401,1.51,3月04日,0.18,7月18日,0.65
113,065557,台積電元富48購02,37134000,9216530,457,0.71,3月04日,0.01,9月26日,0.25
113,065558,台積電元富49購09,5058000,7446900,115,9.60,4月01日,0.77,1月29日,3.73
113,065563,台積電中信3B購01,1426000,5855130,92,9.10,3月08日,3.72,1月17日,5.29
113,065663,台積電凱基47購21,9859000,12216730,392,3.01,2月15日,0.05,8月23日,1.53
113,065664,台積電凱基49購08,1758000,2721010,119,2.34,1月12日,0.17,4月03日,1.21
113,065710,台積電元大47購14,7400000,9238150,256,2.34,2月15日,0.53,3月29日,1.41
113,065711,台積電元大47購15,7157000,14945410,391,6.80,3月29日,1.17,3月14日,2.12
113,065712,台積電元大47購16,18001000,48392640,988,18.80,4月12日,1.75,3月14日,4.73
113,065779,台積電富邦49購03,4618000,6196360,152,3.00,3月08日,1.07,1月08日,1.41
113,065781,台積電富邦4B購01,13455000,7645530,449,1.04,1月08日,0.02,10月01日,0.50
113,065785,台積電富邦4C購02,44299000,26098420,892,0.88,4月15日,0.02,9月25日,0.45
113,065788,台積電富邦51購01,27265000,25721350,732,1.95,6月20日,0.08,9月13日,0.99
113,065827,台積電統一51購04,2086000,2717290,61,1.93,1月08日,0.02,4月26日,1.17
113,065858,台積電永豐47購14,4636000,4424410,143,1.46,5月16日,0.14,8月05日,0.99
113,065859,台積電永豐47購15,2675000,196080,84,0.27,1月17日,0.01,6月28日,0.07
113,065861,台積電永豐47購16,3643000,1053740,39,0.43,1月29日,0.24,1月09日,0.31
113,065896,台積電凱基49購10,2139000,2055270,90,1.30,1月11日,0.31,2月01日,0.74
113,065914,台積電元富47購16,2634000,4299390,151,3.12,4月12日,0.70,3月15日,1.70
113,065915,台積電元富47購17,4657000,3137150,183,1.14,3月21日,0.05,8月15日,0.61
113,065955,台積電元大47購17,3523000,3339990,152,2.18,1月17日,0.18,3月28日,0.96
113,065956,台積電元大47購18,,,,,1月17日,,3月28日,
113,065957,台積電元大47購19,134000,6806300,21,72.50,4月12日,10.60,1月03日,43.57
113,066004,台積電群益47購29,15663000,10678390,374,1.21,1月02日,0.01,9月12日,0.61
113,066006,台積電群益47購30,45270000,36816310,1328,1.29,3月18日,0.02,8月06日,0.65
113,066009,台積電群益47購31,22323000,25577380,537,1.71,1月22日,0.54,3月18日,1.01
113,066082,台積電富邦49購04,3635000,14298850,304,9.70,6月20日,1.12,4月22日,3.47
113,066083,台積電富邦4B購02,4629000,9864560,416,5.35,6月19日,0.42,10月04日,2.31
113,066084,台積電富邦51購02,850000,454450,61,1.03,3月05日,0.14,1月25日,0.55
113,066085,台積電富邦51購03,9536000,1684730,144,0.61,1月02日,0.01,3月29日,0.17
113,066099,台積電凱基48購09,1403000,2066220,95,6.20,4月01日,0.60,1月24日,1.60
113,06610T,台積電元大38售20,23213000,19062320,694,3.21,2月29日,0.01,8月07日,1.06
113,06615T,台積電群益38售11,14196000,8759350,401,3.39,3月05日,0.01,7月29日,0.93
113,06616T,台積電群益38售12,8388000,7771920,390,2.04,3月12日,0.04,6月07日,0.90
113,066186,台積電永豐47購17,9144000,15595040,590,3.34,3月08日,0.18,7月02日,1.54
113,066208,台積電群益47購32,3231000,5057890,199,7.50,5月23日,1.11,1月17日,2.69
113,066238,台積電國票47購07,152000,264090,21,2.23,1月24日,1.21,1月11日,1.77
113,066239,台積電國票48購03,3473000,3280860,128,1.68,2月15日,0.50,1月02日,0.98
113,066240,台積電國票48購04,14104000,7415080,748,1.23,2月15日,0.01,5月09日,0.50
113,066264,台積電元大47購23,2099000,7450540,130,8.55,3月21日,1.05,1月18日,3.96
113,066265,台積電元大4B購01,644000,1446010,42,5.90,3月05日,0.96,1月17日,2.58
113,066309,台積電中信4B購02,7700000,5704900,282,1.31,2月02日,0.05,5月21日,0.64
113,066348,台積電群益3B購01,6238000,23569690,647,11.30,7月10日,0.85,1月03日,4.00
113,066393,台積電國票49購02,6799000,6521890,142,1.36,2月15日,0.52,1月11日,0.93
113,066396,台積電國票4A購02,15356000,14491500,370,1.33,3月05日,0.57,4月22日,0.94
113,066422,台積電統一51購05,1786000,2876630,76,2.09,2月15日,0.64,3月08日,1.45
113,066423,台積電統一61購01,1137000,1978290,77,2.60,1月17日,0.20,4月30日,1.63
113,066454,台積電元大47購24,3153000,3846950,138,2.15,2月15日,0.17,4月18日,1.26
113,066455,台積電元大49購07,2372000,3544040,95,2.02,1月22日,0.74,3月12日,1.45
113,066456,台積電元大4B購02,10269000,18662720,393,4.16,4月16日,1.21,2月05日,2.13
113,066502,台積電群益47購33,728000,593300,56,1.63,3月18日,0.52,1月09日,1.01
113,066503,台積電群益4A購17,4035000,3442840,161,3.12,4月30日,0.38,1月18日,1.00
113,066504,台積電群益51購01,1177000,1069380,65,1.78,3月22日,0.45,1月19日,0.80
113,066517,台積電永豐3B購01,8065000,32901800,386,17.00,10月21日,0.59,1月17日,4.90
113,066538,台積電凱基54購05,1802000,4492210,60,4.02,4月18日,1.86,1月17日,2.57
113,066588,台積電群益3B購02,4309000,17660890,396,12.20,11月11日,0.97,2月01日,4.26
113,066633,台積電永豐4A購04,11346000,6844460,316,1.15,3月29日,0.08,7月05日,0.67
113,066675,台積電凱基4B購03,4140000,4437670,120,1.59,1月25日,0.38,5月02日,1.02
113,066715,台積電第一3B購01,1724000,6692610,118,6.10,8月21日,1.33,1月10日,3.23
