stock_id,ymonth,max,min,trading_volume,trading_money,trading_turnover,date,close,open,spread
039739,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
039740,2015M01,3.82,1.21,33432000,73580240,1106,2016-01-01,1.42,3.68,-2.44
039741,2015M01,0.14,0.0,1264000,76060,34,2016-01-01,0.0,0.0,-0.22
039742,2015M01,0.82,0.0,132000,108240,2,2016-01-01,0.0,0.82,-0.91
039743,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
039744,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
039745,2015M01,0.5,0.0,132000,56140,24,2016-01-01,0.5,0.5,-0.02
039746,2015M01,0.26,0.0,960000,196560,18,2016-01-01,0.0,0.26,0.0
039747,2015M01,2.34,0.28,32654000,26283120,742,2016-01-01,0.35,2.34,-2.16
039748,2015M01,0.59,0.0,37860000,4667940,582,2016-01-01,0.22,0.0,-0.6
039749,2015M01,0.14,0.0,170000,16500,12,2016-01-01,0.14,0.0,0.14
039750,2015M01,1.8,0.0,3178000,4214180,186,2016-01-01,1.42,1.76,-0.29
039751,2015M01,0.59,0.0,12530000,6158120,162,2016-01-01,0.44,0.29,0.44
039752,2015M01,0.22,0.0,140000,28600,8,2016-01-01,0.0,0.0,0.0
039753,2015M01,0.47,0.0,11684000,3505540,172,2016-01-01,0.18,0.45,-0.3
039754,2015M01,0.57,0.0,950000,404540,36,2016-01-01,0.0,0.48,-0.51
039755,2015M01,0.42,0.0,596000,207240,32,2016-01-01,0.31,0.42,-0.14
039756,2015M01,0.22,0.0,206000,44600,4,2016-01-01,0.0,0.0,0.0
039757,2015M01,0.52,0.0,1736000,522760,36,2016-01-01,0.19,0.0,0.19
039758,2015M01,0.21,0.0,4044000,453180,42,2016-01-01,0.0,0.21,0.0
039759,2015M01,0.45,0.0,400000,179200,8,2016-01-01,0.0,0.0,0.0
039760,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
039761,2015M01,0.67,0.0,3136000,1608180,48,2016-01-01,0.0,0.0,-0.72
039762,2015M01,1.43,0.57,33008000,24999700,538,2016-01-01,1.43,1.05,0.19
039763,2015M01,0.3,0.0,464000,81260,12,2016-01-01,0.0,0.3,0.0
039764,2015M01,0.21,0.0,2000,420,2,2016-01-01,0.0,0.0,0.0
039765,2015M01,0.47,0.0,1350000,559100,42,2016-01-01,0.0,0.0,-0.48
039766,2015M01,0.66,0.0,3436000,1666760,140,2016-01-01,0.45,0.66,-0.21
039767,2015M01,0.62,0.0,10478000,3227620,166,2016-01-01,0.35,0.62,0.35
039768,2015M01,1.28,0.0,2972000,2202360,114,2016-01-01,0.75,1.28,0.75
039769,2015M01,1.74,0.62,47472000,54405160,2220,2016-01-01,1.44,0.82,0.54
039770,2015M01,0.46,0.0,300000,128000,4,2016-01-01,0.36,0.0,0.36
039771,2015M01,0.58,0.0,14982000,5015580,118,2016-01-01,0.49,0.0,0.49
039772,2015M01,0.52,0.0,900000,301200,50,2016-01-01,0.0,0.0,0.0
039773,2015M01,0.58,0.0,4688000,2311060,148,2016-01-01,0.49,0.0,-0.2
039774,2015M01,1.69,0.79,4048000,4831980,384,2016-01-01,1.16,1.68,1.16
039775,2015M01,1.12,0.0,13116000,10922000,528,2016-01-01,0.83,0.0,0.83
039776,2015M01,0.93,0.0,11010000,8428780,190,2016-01-01,0.0,0.0,-0.66
039777,2015M01,0.15,0.0,40000,6000,2,2016-01-01,0.0,0.0,0.0
039778,2015M01,0.27,0.0,1320000,280200,50,2016-01-01,0.0,0.0,0.0
039779,2015M01,0.53,0.0,12980000,5669240,180,2016-01-01,0.34,0.0,0.34
039780,2015M01,0.47,0.3,43662000,16237920,494,2016-01-01,0.36,0.47,-0.09
039781,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
039782,2015M01,0.17,0.0,1210000,160740,62,2016-01-01,0.17,0.0,-0.21
039783,2015M01,0.32,0.0,4200000,1106000,22,2016-01-01,0.0,0.0,0.0
039784,2015M01,0.72,0.0,422000,239780,32,2016-01-01,0.63,0.0,-0.13
039785,2015M01,0.95,0.0,1026000,617660,110,2016-01-01,0.53,0.85,-0.48
039786,2015M01,0.02,0.0,80000,1600,6,2016-01-01,0.0,0.0,-0.06
039787,2015M01,2.23,0.0,420000,903000,34,2016-01-01,0.0,0.0,0.0
039788,2015M01,1.02,0.0,2486000,1732200,84,2016-01-01,0.0,1.02,-1.09
039789,2015M01,0.4,0.0,1054000,165300,44,2016-01-01,0.14,0.37,-0.21
039790,2015M01,0.18,0.0,404000,55000,16,2016-01-01,0.07,0.18,0.07
039791,2015M01,0.46,0.0,4020000,1221180,182,2016-01-01,0.42,0.28,0.08
039792,2015M01,0.13,0.0,2574000,239520,138,2016-01-01,0.09,0.0,0.09
039793,2015M01,0.55,0.0,1412000,709220,14,2016-01-01,0.0,0.0,0.0
039794,2015M01,0.24,0.0,5510000,966200,106,2016-01-01,0.16,0.23,0.16
039795,2015M01,0.19,0.0,3508000,308060,82,2016-01-01,0.04,0.0,-0.18
039796,2015M01,0.48,0.0,7272000,1707340,390,2016-01-01,0.25,0.43,-0.31
039797,2015M01,1.23,0.63,17892000,16121540,540,2016-01-01,1.04,1.23,-0.21
039798,2015M01,0.69,0.29,14084000,6241120,322,2016-01-01,0.51,0.69,-0.22
039799,2015M01,0.96,0.0,2596000,2195700,116,2016-01-01,0.89,0.8,0.89
039800,2015M01,0.17,0.0,2212000,284600,40,2016-01-01,0.0,0.0,-0.2
039801,2015M01,0.17,0.0,32000,4980,10,2016-01-01,0.13,0.17,0.13
039802,2015M01,0.83,0.0,7088000,3776960,132,2016-01-01,0.32,0.83,-0.53
039803,2015M01,0.76,0.0,5718000,1100740,246,2016-01-01,0.06,0.76,-0.55
039804,2015M01,1.7,0.0,2000,3400,2,2016-01-01,0.0,0.0,0.0
039805,2015M01,0.16,0.0,20000,2920,8,2016-01-01,0.14,0.0,-0.16
039806,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
039807,2015M01,1.94,0.75,16688000,17514080,554,2016-01-01,1.12,1.94,1.12
039808,2015M01,0.67,0.0,1570000,813500,66,2016-01-01,0.0,0.0,-0.81
039809,2015M01,0.44,0.12,7738000,1577120,224,2016-01-01,0.24,0.44,-0.29
039810,2015M01,0.3,0.0,50000,11900,6,2016-01-01,0.0,0.0,0.0
039811,2015M01,0.53,0.0,764000,281300,46,2016-01-01,0.4,0.52,-0.11
039812,2015M01,1.35,0.0,4142000,4217860,188,2016-01-01,0.0,1.09,-1.19
039813,2015M01,3.04,0.0,3966000,8909880,84,2016-01-01,3.04,0.0,3.04
039814,2015M01,0.25,0.0,24000,6000,6,2016-01-01,0.0,0.0,0.0
039815,2015M01,0.73,0.0,14672000,5200380,146,2016-01-01,0.33,0.0,-0.9
039816,2015M01,0.71,0.0,29124000,12707180,370,2016-01-01,0.22,0.69,-0.48
039817,2015M01,2.68,1.39,9298000,17802300,360,2016-01-01,1.92,2.56,-0.57
039818,2015M01,0.34,0.0,40000,12600,4,2016-01-01,0.0,0.0,-0.63
039819,2015M01,0.22,0.0,3808000,483080,114,2016-01-01,0.0,0.22,-0.21
039820,2015M01,0.63,0.0,1880000,625500,34,2016-01-01,0.0,0.63,-0.49
039821,2015M01,0.5,0.0,46000,23000,2,2016-01-01,0.0,0.5,0.0
039822,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
039823,2015M01,0.25,0.0,352000,34520,18,2016-01-01,0.0,0.0,0.0
039824,2015M01,0.26,0.0,14000,3640,2,2016-01-01,0.0,0.26,0.0
039825,2015M01,1.51,0.64,17220000,19553740,1134,2016-01-01,1.28,1.18,0.1
039826,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
039827,2015M01,0.26,0.0,256000,57980,12,2016-01-01,0.0,0.0,0.0
039828,2015M01,0.12,0.0,430000,35300,16,2016-01-01,0.0,0.12,0.0
039829,2015M01,0.38,0.0,5372000,530180,94,2016-01-01,0.11,0.34,-0.3
039830,2015M01,1.07,0.0,9166000,8128700,298,2016-01-01,0.88,1.04,-0.24
039831,2015M01,0.81,0.0,5120000,3125920,104,2016-01-01,0.0,0.81,-0.88
039832,2015M01,0.88,0.0,11654000,6738780,242,2016-01-01,0.7,0.88,-0.21
039833,2015M01,0.94,0.0,1492000,1119440,90,2016-01-01,0.72,0.9,-0.37
039834,2015M01,0.86,0.0,2870000,2183800,88,2016-01-01,0.0,0.0,-1.04
039835,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
039836,2015M01,2.09,0.0,772000,1316320,120,2016-01-01,1.83,0.0,-0.9
039837,2015M01,0.7,0.0,6068000,1030360,54,2016-01-01,0.0,0.7,0.0
039838,2015M01,0.89,0.0,7924000,3742040,158,2016-01-01,0.34,0.89,-0.63
039839,2015M01,1.3,0.0,866000,956060,74,2016-01-01,1.13,1.27,1.13
039840,2015M01,0.18,0.0,3292000,187640,68,2016-01-01,0.0,0.18,-0.21
039841,2015M01,0.05,0.0,14138000,328620,422,2016-01-01,0.01,0.05,-0.05
039842,2015M01,1.16,0.0,6546000,5054500,144,2016-01-01,1.13,0.53,0.57
039843,2015M01,0.88,0.31,51450000,31757940,876,2016-01-01,0.55,0.38,0.55
039844,2015M01,0.56,0.0,1156000,606000,12,2016-01-01,0.0,0.54,0.0
039845,2015M01,0.52,0.0,10186000,3491800,184,2016-01-01,0.4,0.52,-0.16
039846,2015M01,0.57,0.0,4358000,1924780,96,2016-01-01,0.26,0.57,-0.32
039847,2015M01,1.04,0.59,23524000,18235540,924,2016-01-01,0.84,0.79,-0.05
039848,2015M01,0.26,0.0,1780000,381000,24,2016-01-01,0.0,0.0,0.0
039849,2015M01,0.32,0.0,350000,62000,6,2016-01-01,0.0,0.0,0.0
039850,2015M01,1.91,0.0,3138000,3413700,144,2016-01-01,1.27,1.91,1.27
039851,2015M01,1.68,0.0,1022000,1357000,144,2016-01-01,1.2,0.0,-0.52
039852,2015M01,0.57,0.0,1208000,464620,44,2016-01-01,0.29,0.57,0.29
039853,2015M01,0.73,0.0,858000,527140,70,2016-01-01,0.64,0.73,-0.07
039854,2015M01,0.33,0.0,1424000,255140,36,2016-01-01,0.15,0.0,-0.21
039855,2015M01,0.6,0.0,1732000,896740,32,2016-01-01,0.49,0.0,0.02
039856,2015M01,0.81,0.0,19526000,7971440,454,2016-01-01,0.0,0.26,-0.33
039857,2015M01,3.07,1.42,7520000,17563600,390,2016-01-01,1.91,2.73,-1.04
039858,2015M01,0.08,0.0,78000,6040,8,2016-01-01,0.0,0.0,0.0
039859,2015M01,0.07,0.0,510000,18460,26,2016-01-01,0.02,0.0,0.02
039860,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
039861,2015M01,0.23,0.0,504000,98080,16,2016-01-01,0.23,0.0,-0.12
039862,2015M01,0.48,0.0,8000,3160,6,2016-01-01,0.0,0.0,0.0
039863,2015M01,0.88,0.0,86000,64980,14,2016-01-01,0.88,0.0,0.88
039864,2015M01,1.02,0.0,4266000,2605880,106,2016-01-01,0.85,0.0,0.85
039865,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
039866,2015M01,0.35,0.0,1344000,383280,14,2016-01-01,0.13,0.0,0.13
039867,2015M01,0.53,0.0,4940000,2111900,104,2016-01-01,0.52,0.0,-0.03
039868,2015M01,1.11,0.0,1388000,723420,66,2016-01-01,0.0,0.0,0.0
039869,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
039870,2015M01,1.36,0.0,620000,516000,30,2016-01-01,0.0,1.35,-1.59
039871,2015M01,0.35,0.0,40000,14000,2,2016-01-01,0.0,0.0,0.0
039872,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
039873,2015M01,1.15,0.0,5884000,5170540,204,2016-01-01,0.92,1.1,-0.14
039874,2015M01,0.33,0.0,4000,1320,2,2016-01-01,0.0,0.0,0.0
039875,2015M01,0.14,0.0,20000,2700,4,2016-01-01,0.0,0.0,0.0
039876,2015M01,0.75,0.0,2300000,1229600,38,2016-01-01,0.0,0.0,-0.68
039877,2015M01,0.69,0.0,132000,65320,10,2016-01-01,0.0,0.65,-0.74
039878,2015M01,0.51,0.0,2208000,802700,96,2016-01-01,0.37,0.5,0.37
039879,2015M01,0.22,0.0,40000,8800,2,2016-01-01,0.0,0.0,0.0
039880,2015M01,0.4,0.0,640000,252800,8,2016-01-01,0.0,0.0,0.0
039881,2015M01,0.38,0.0,2000000,730020,8,2016-01-01,0.0,0.0,0.0
039882,2015M01,0.29,0.0,926000,190440,30,2016-01-01,0.0,0.29,0.0
039883,2015M01,0.55,0.0,1148000,496760,46,2016-01-01,0.0,0.55,-0.56
039884,2015M01,0.97,0.0,6250000,4324180,192,2016-01-01,0.71,0.0,0.71
039885,2015M01,0.03,0.0,1640000,34800,28,2016-01-01,0.01,0.03,0.01
039886,2015M01,0.59,0.0,558000,182100,20,2016-01-01,0.0,0.59,-0.72
039887,2015M01,0.55,0.0,178000,63300,16,2016-01-01,0.1,0.55,0.1
039888,2015M01,0.15,0.0,2264000,158400,48,2016-01-01,0.07,0.0,-0.1
039889,2015M01,0.65,0.0,504000,100420,32,2016-01-01,0.13,0.65,-0.54
039890,2015M01,0.41,0.0,2982000,849440,108,2016-01-01,0.28,0.41,-0.24
039891,2015M01,1.2,0.0,11130000,8572720,644,2016-01-01,0.64,0.0,-0.56
039892,2015M01,0.59,0.0,10184000,4070700,322,2016-01-01,0.35,0.0,0.35
039893,2015M01,0.16,0.0,242000,26540,6,2016-01-01,0.0,0.0,0.0
039894,2015M01,0.44,0.0,7022000,1677700,196,2016-01-01,0.15,0.44,-0.36
039895,2015M01,0.58,0.0,12202000,3338920,134,2016-01-01,0.25,0.0,-0.69
039896,2015M01,0.02,0.0,560000,11200,34,2016-01-01,0.0,0.0,0.0
039897,2015M01,0.46,0.0,4586000,1638140,72,2016-01-01,0.46,0.43,0.04
039898,2015M01,1.59,0.0,2310000,3150840,86,2016-01-01,0.0,0.0,-1.12
039899,2015M01,0.69,0.0,5168000,2316120,228,2016-01-01,0.68,0.41,0.25
039900,2015M01,0.21,0.0,20000,4200,2,2016-01-01,0.0,0.21,0.0
039901,2015M01,0.64,0.0,1130000,399080,84,2016-01-01,0.24,0.64,-0.48
039902,2015M01,0.4,0.0,760000,165700,40,2016-01-01,0.21,0.0,0.21
039903,2015M01,0.95,0.0,5426000,3767880,248,2016-01-01,0.75,0.0,0.75
039904,2015M01,0.94,0.0,6548000,3665000,86,2016-01-01,0.81,0.9,-0.12
039905,2015M01,0.32,0.0,4000,1280,2,2016-01-01,0.0,0.0,0.0
039906,2015M01,0.52,0.0,652000,323880,26,2016-01-01,0.0,0.52,0.0
039907,2015M01,0.73,0.0,2784000,1475840,78,2016-01-01,0.0,0.73,-0.79
039908,2015M01,1.09,0.0,1604000,868180,24,2016-01-01,0.0,0.0,0.0
039909,2015M01,0.67,0.0,12030000,5637700,242,2016-01-01,0.55,0.66,-0.12
039910,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
039911,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
039912,2015M01,0.33,0.0,2956000,733560,162,2016-01-01,0.33,0.3,0.02
039913,2015M01,0.22,0.04,14586000,1102640,406,2016-01-01,0.04,0.22,-0.21
039914,2015M01,1.38,0.0,660000,742700,36,2016-01-01,1.06,1.35,-0.24
039915,2015M01,1.96,0.56,28684000,30818780,1228,2016-01-01,1.44,1.96,-0.57
039916,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
039917,2015M01,1.39,0.36,10522000,8803960,886,2016-01-01,0.67,1.36,-0.74
039918,2015M01,0.3,0.0,1000000,277800,14,2016-01-01,0.25,0.0,0.25
039919,2015M01,0.4,0.0,1600000,390900,30,2016-01-01,0.2,0.4,-0.25
039920,2015M01,0.29,0.0,60000,17400,2,2016-01-01,0.0,0.29,-0.33
039921,2015M01,0.38,0.0,20762000,3224160,354,2016-01-01,0.08,0.37,-0.34
039922,2015M01,0.4,0.0,2664000,755780,48,2016-01-01,0.22,0.4,-0.15
039923,2015M01,0.93,0.0,112000,64480,42,2016-01-01,0.0,0.93,0.0
039924,2015M01,0.4,0.0,2172000,532420,40,2016-01-01,0.0,0.26,-0.25
039925,2015M01,3.45,0.0,3806000,8814880,102,2016-01-01,3.45,3.36,0.09
039926,2015M01,2.27,0.71,25322000,24776600,762,2016-01-01,0.9,2.27,-1.47
039927,2015M01,0.25,0.0,2332000,314940,28,2016-01-01,0.08,0.25,0.08
039928,2015M01,2.47,0.0,2710000,4237840,84,2016-01-01,0.0,1.6,-1.68
039929,2015M01,1.56,0.42,13036000,10033700,988,2016-01-01,0.69,1.56,-0.87
039930,2015M01,0.35,0.0,208000,72800,2,2016-01-01,0.0,0.0,0.0
039931,2015M01,0.41,0.1,85880000,21354720,2208,2016-01-01,0.19,0.18,0.02
039932,2015M01,1.11,0.23,15040000,6466520,436,2016-01-01,0.31,1.08,-0.88
039933,2015M01,1.1,0.17,82444000,24654100,984,2016-01-01,0.26,1.1,-0.92
039934,2015M01,0.4,0.0,758000,252840,14,2016-01-01,0.0,0.0,0.0
039935,2015M01,0.21,0.0,4150000,690300,46,2016-01-01,0.11,0.21,-0.11
039936,2015M01,1.38,0.0,9170000,8650200,104,2016-01-01,0.0,0.0,0.0
039937,2015M01,0.13,0.0,520000,61200,10,2016-01-01,0.0,0.0,0.0
039938,2015M01,0.45,0.0,190000,70000,16,2016-01-01,0.0,0.0,-0.55
039939,2015M01,1.35,0.24,94502000,46351380,3642,2016-01-01,0.55,1.35,-0.79
039940,2015M01,2.09,0.0,26046000,30644920,1054,2016-01-01,0.0,1.04,-1.14
039941,2015M01,0.56,0.0,10064000,4286060,222,2016-01-01,0.42,0.32,0.05
039942,2015M01,0.74,0.37,38518000,22755460,1242,2016-01-01,0.68,0.58,0.09
039943,2015M01,0.64,0.0,7458000,3444060,140,2016-01-01,0.0,0.63,-0.64
039944,2015M01,0.83,0.38,8850000,5099340,272,2016-01-01,0.61,0.83,-0.26
039945,2015M01,1.34,0.2,37402000,22524820,1332,2016-01-01,0.25,1.33,-1.19
039946,2015M01,1.17,0.18,27892000,12748680,618,2016-01-01,0.22,1.17,-1.01
039947,2015M01,0.64,0.0,210000,128400,6,2016-01-01,0.0,0.62,0.0
039948,2015M01,0.42,0.0,15742000,4353620,322,2016-01-01,0.19,0.42,-0.24
039949,2015M01,0.11,0.0,108000,6700,18,2016-01-01,0.0,0.0,-0.17
039950,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
039951,2015M01,1.1,0.0,1446000,1452840,20,2016-01-01,1.01,0.0,1.01
039952,2015M01,0.8,0.0,10976000,7477720,232,2016-01-01,0.7,0.8,0.02
039953,2015M01,0.28,0.0,834000,153360,40,2016-01-01,0.0,0.0,0.0
039954,2015M01,2.08,0.0,13974000,15573600,370,2016-01-01,0.0,0.0,-1.45
039955,2015M01,1.75,0.0,976000,1259400,190,2016-01-01,1.49,0.0,1.49
039956,2015M01,1.79,0.0,5670000,6703500,426,2016-01-01,1.05,1.78,1.05
039957,2015M01,0.77,0.0,6398000,1541720,50,2016-01-01,0.0,0.71,0.0
039958,2015M01,0.17,0.0,166000,23180,12,2016-01-01,0.0,0.0,0.0
039959,2015M01,0.28,0.0,804000,177880,30,2016-01-01,0.0,0.28,-0.29
039960,2015M01,1.47,0.52,11710000,12687180,552,2016-01-01,1.4,0.95,0.38
039961,2015M01,1.35,0.0,8130000,8014940,326,2016-01-01,1.25,0.0,1.25
039962,2015M01,0.93,0.0,10764000,6571760,250,2016-01-01,0.9,0.52,0.9
039963,2015M01,0.73,0.0,6786000,4555520,448,2016-01-01,0.0,0.71,-0.7
039964,2015M01,1.22,0.0,6850000,5864740,330,2016-01-01,0.9,1.22,-0.38
039965,2015M01,1.11,0.0,1392000,1073740,76,2016-01-01,0.74,0.0,-0.43
039966,2015M01,0.3,0.0,20000,6000,2,2016-01-01,0.0,0.0,0.0
039967,2015M01,0.22,0.0,80000,13800,6,2016-01-01,0.0,0.0,0.0
039968,2015M01,0.41,0.16,89042000,19839600,690,2016-01-01,0.25,0.41,-0.17
039969,2015M01,0.6,0.0,2742000,818080,62,2016-01-01,0.6,0.0,0.6
039970,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
039971,2015M01,0.29,0.0,14000,2980,6,2016-01-01,0.0,0.0,0.0
039972,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
039973,2015M01,0.52,0.0,2116000,848400,70,2016-01-01,0.49,0.46,0.02
039974,2015M01,0.38,0.0,1122000,198240,64,2016-01-01,0.0,0.0,0.0
039975,2015M01,1.03,0.0,5842000,2879300,504,2016-01-01,0.35,1.02,-0.76
039976,2015M01,0.58,0.0,1600000,803360,22,2016-01-01,0.0,0.0,0.0
039977,2015M01,0.21,0.0,334000,70140,4,2016-01-01,0.0,0.0,-0.34
039978,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
039979,2015M01,0.54,0.0,30000,10600,4,2016-01-01,0.0,0.0,0.0
039980,2015M01,0.41,0.0,724000,140680,58,2016-01-01,0.17,0.41,-0.21
039981,2015M01,0.56,0.0,5290000,1252160,86,2016-01-01,0.0,0.56,0.0
039982,2015M01,1.0,0.0,40000,40000,2,2016-01-01,0.0,1.0,0.0
039983,2015M01,0.98,0.34,9716000,4844720,264,2016-01-01,0.4,0.98,-0.64
039984,2015M01,0.98,0.0,196000,183420,18,2016-01-01,0.84,0.98,-0.15
039985,2015M01,1.3,0.36,106510000,69914260,2218,2016-01-01,0.42,1.28,-0.91
039986,2015M01,1.36,0.0,21046000,24765340,598,2016-01-01,1.17,0.0,-0.01
039987,2015M01,0.55,0.0,64000,33680,18,2016-01-01,0.0,0.0,-0.71
039988,2015M01,2.5,0.82,12274000,17594460,804,2016-01-01,1.0,2.41,-1.45
039989,2015M01,1.04,0.35,35386000,24521640,860,2016-01-01,0.6,0.41,0.09
039990,2015M01,1.25,0.0,636000,681720,34,2016-01-01,0.0,1.22,-1.26
039991,2015M01,0.57,0.0,4574000,2384140,86,2016-01-01,0.0,0.57,-0.57
039992,2015M01,0.65,0.0,6360000,3246560,102,2016-01-01,0.48,0.0,0.48
039993,2015M01,0.1,0.0,20000,2000,2,2016-01-01,0.0,0.0,0.0
039994,2015M01,0.62,0.0,950000,470180,30,2016-01-01,0.5,0.58,-0.06
039995,2015M01,1.57,0.0,3824000,4423100,98,2016-01-01,1.09,0.0,-0.57
039996,2015M01,4.73,1.06,26646000,42929320,994,2016-01-01,1.51,4.73,-3.34
039997,2015M01,0.85,0.0,3648000,1938500,88,2016-01-01,0.8,0.85,-0.06
039998,2015M01,3.85,0.0,1590000,5784260,36,2016-01-01,0.0,0.0,-3.85
039999,2015M01,0.55,0.0,634000,227900,10,2016-01-01,0.0,0.0,0.0
040000,2015M01,0.81,0.0,8988000,5869940,288,2016-01-01,0.75,0.72,0.0
040001,2015M01,0.19,0.0,82000,13060,10,2016-01-01,0.0,0.0,0.0
040002,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
040003,2015M01,1.7,0.87,3248000,3876840,238,2016-01-01,1.45,0.87,0.68
040004,2015M01,0.72,0.0,14338000,6068200,160,2016-01-01,0.63,0.72,-0.11
040005,2015M01,0.68,0.0,9204000,2909560,220,2016-01-01,0.61,0.55,0.04
040006,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
040007,2015M01,0.81,0.0,5348000,1945820,272,2016-01-01,0.0,0.79,-0.85
040008,2015M01,0.44,0.0,1246000,245020,26,2016-01-01,0.44,0.37,0.44
040009,2015M01,0.48,0.0,3302000,783160,140,2016-01-01,0.45,0.0,0.04
040010,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,-0.73
040011,2015M01,0.12,0.0,760000,85900,26,2016-01-01,0.0,0.0,0.0
040012,2015M01,0.11,0.0,976000,54380,38,2016-01-01,0.0,0.0,0.0
040013,2015M01,0.4,0.0,5550000,1364160,152,2016-01-01,0.21,0.4,-0.29
040014,2015M01,0.25,0.02,14734000,1296060,378,2016-01-01,0.09,0.25,-0.22
040015,2015M01,0.66,0.0,1660000,927420,64,2016-01-01,0.65,0.0,0.65
040016,2015M01,0.53,0.0,150000,78200,4,2016-01-01,0.0,0.0,0.0
040017,2015M01,0.93,0.0,8180000,4376080,260,2016-01-01,0.86,0.6,0.23
040018,2015M01,0.55,0.0,816000,379720,10,2016-01-01,0.0,0.0,0.0
040019,2015M01,1.29,0.0,24974000,22604480,610,2016-01-01,0.77,0.0,0.11
040020,2015M01,0.99,0.0,1654000,1423040,28,2016-01-01,0.87,0.99,-0.09
040021,2015M01,0.2,0.0,10422000,1057440,488,2016-01-01,0.1,0.17,-0.08
040022,2015M01,0.87,0.23,11496000,4394520,498,2016-01-01,0.53,0.87,-0.48
040023,2015M01,1.06,0.0,5512000,3501300,224,2016-01-01,0.75,0.56,0.19
040024,2015M01,0.78,0.0,7654000,3695660,230,2016-01-01,0.0,0.4,-0.41
040025,2015M01,0.83,0.0,924000,518040,62,2016-01-01,0.0,0.28,0.0
040026,2015M01,1.16,0.0,4986000,3337600,188,2016-01-01,0.0,1.16,-1.21
040027,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
040028,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
040029,2015M01,1.8,0.0,1598000,2145780,154,2016-01-01,1.32,1.72,-0.37
040030,2015M01,0.22,0.0,20000,4400,2,2016-01-01,0.0,0.0,0.0
040031,2015M01,1.29,0.0,12230000,6898480,660,2016-01-01,1.18,1.08,0.06
040032,2015M01,1.06,0.0,1450000,1183240,90,2016-01-01,1.06,0.71,0.29
040033,2015M01,0.53,0.0,7558000,1844660,286,2016-01-01,0.15,0.53,-0.39
040034,2015M01,0.15,0.0,1274000,95960,108,2016-01-01,0.0,0.13,-0.15
040035,2015M01,0.72,0.22,18364000,7643280,354,2016-01-01,0.23,0.69,-0.48
040036,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
040037,2015M01,0.98,0.0,9038000,5546880,236,2016-01-01,0.55,0.98,-0.5
040038,2015M01,0.06,0.0,4678000,178560,166,2016-01-01,0.04,0.05,-0.02
040039,2015M01,0.59,0.0,7770000,3138460,168,2016-01-01,0.0,0.55,-0.6
040040,2015M01,0.52,0.13,8346000,1868220,188,2016-01-01,0.23,0.44,-0.23
040041,2015M01,1.43,0.0,1356000,1074700,132,2016-01-01,1.43,1.25,0.11
040042,2015M01,1.36,0.0,3904000,3547060,348,2016-01-01,0.0,1.36,-1.5
040043,2015M01,0.58,0.0,1668000,681980,94,2016-01-01,0.29,0.58,-0.35
040044,2015M01,0.49,0.0,3188000,1249180,80,2016-01-01,0.42,0.49,0.42
040045,2015M01,1.69,0.0,6270000,7798320,150,2016-01-01,1.3,0.0,1.3
040046,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
040047,2015M01,0.76,0.0,816000,564160,16,2016-01-01,0.0,0.0,0.0
040048,2015M01,0.61,0.0,1358000,657880,40,2016-01-01,0.61,0.52,0.1
040049,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
040050,2015M01,1.15,0.0,5264000,2228140,116,2016-01-01,0.33,0.0,0.33
040051,2015M01,0.73,0.0,6070000,2459440,110,2016-01-01,0.26,0.0,0.26
040052,2015M01,0.84,0.0,10406000,3369100,280,2016-01-01,0.79,0.0,0.04
